experiment,geometry,cluster_size,rho,nominal_breadth,launch_target_per_3y,service_probability,service_half_width,mean_launches_per_3y,variance_launches_per_3y,effective_breadth,n_runs
E8_launch_service,Diversified,1,0.0,8,3,0.106292,0.001208187057774445,1.206392,1.023214435193741,8.009829452232703,250000
E8_launch_service,Diversified,1,0.0,9,1,0.771388,0.0016461598986205071,1.358252,1.1503201057764232,9.023085145673695,250000
E8_launch_service,Diversified,1,0.0,9,2,0.403384,0.0019230600645498627,1.358252,1.1503201057764232,9.023085145673695,250000
E8_launch_service,Diversified,1,0.0,9,3,0.142424,0.0013699791754138723,1.358252,1.1503201057764232,9.023085145673695,250000
E8_launch_service,Diversified,1,0.0,10,1,0.806392,0.001548890876566813,1.510448,1.279111955743823,10.024951947514852,250000
E8_launch_service,Diversified,1,0.0,10,2,0.459372,0.001953518797401679,1.510448,1.279111955743823,10.024951947514852,250000
E8_launch_service,Diversified,1,0.0,10,3,0.181728,0.0015116311604566315,1.510448,1.279111955743823,10.024951947514852,250000
E8_launch_service,Diversified,1,0.0,11,1,0.83594,0.0014516936396943261,1.659896,1.4036948839635357,11.04484421749309,250000
E8_launch_service,Diversified,1,0.0,11,2,0.511044,0.001959521819520122,1.659896,1.4036948839635357,11.04484421749309,250000
E8_launch_service,Diversified,1,0.0,11,3,0.223152,0.0016321290124208607,1.659896,1.4036948839635357,11.04484421749309,250000
E8_launch_service,Diversified,1,0.0,12,1,0.8603,0.0013589680035320923,1.811308,1.5350134691898767,12.022599233208567,250000
E8_launch_service,Diversified,1,0.0,12,2,0.560084,0.0019457969982150456,1.811308,1.5350134691898767,12.022599233208567,250000
E8_launch_service,Diversified,1,0.0,12,3,0.267128,0.0017344422255192308,1.811308,1.5350134691898767,12.022599233208567,250000
E8_launch_service,Diversified,1,0.0,13,1,0.881488,0.001266996551749703,1.962196,1.6621735062780252,13.030127841779247,250000
E8_launch_service,Diversified,1,0.0,13,2,0.60532,0.0019160248548493936,1.962196,1.6621735062780252,13.030127841779247,250000
E8_launch_service,Diversified,1,0.0,13,3,0.311644,0.0018156076465154934,1.962196,1.6621735062780252,13.030127841779247,250000
E8_launch_service,Diversified,1,0.0,14,1,0.899312,0.0011795873825057464,2.113432,1.7902123422253688,14.03266915729238,250000
E8_launch_service,Diversified,1,0.0,14,2,0.647084,0.001873277306049556,2.113432,1.7902123422253688,14.03266915729238,250000
E8_launch_service,Diversified,1,0.0,14,3,0.356172,0.0018771582418621031,2.113432,1.7902123422253688,14.03266915729238,250000
E8_launch_service,Diversified,1,0.0,15,1,0.914668,0.0010951504149832232,2.264636,1.9181874602538416,15.035535314699928,250000
E8_launch_service,Diversified,1,0.0,15,2,0.685384,0.0018203020178036724,2.264636,1.9181874602538416,15.035535314699928,250000
E8_launch_service,Diversified,1,0.0,15,3,0.40018,0.0019205438533208866,2.264636,1.9181874602538416,15.035535314699928,250000
E8_launch_service,Diversified,1,0.0,16,1,0.92734,0.0010175441465313235,2.415168,2.0498357311189244,16.005999184630596,250000
E8_launch_service,Diversified,1,0.0,16,2,0.719652,0.0017607433890932246,2.415168,2.0498357311189244,16.005999184630596,250000
E8_launch_service,Diversified,1,0.0,16,3,0.442832,0.00194714658806314,2.415168,2.0498357311189244,16.005999184630596,250000
E8_launch_service,Diversified,1,0.0,17,1,0.938272,0.00094339060768669,2.567588,2.1782325751862994,17.012178132003637,250000
E8_launch_service,Diversified,1,0.0,17,2,0.75138,0.0016942750426739573,2.567588,2.1782325751862994,17.012178132003637,250000
E8_launch_service,Diversified,1,0.0,17,3,0.485316,0.0019591545878375094,2.567588,2.1782325751862994,17.012178132003637,250000
E8_launch_service,Diversified,1,0.0,18,1,0.947596,0.0008735341649273127,2.71872,2.3076587922351703,18.003321404608187,250000
E8_launch_service,Diversified,1,0.0,18,2,0.779484,0.001625210885869216,2.71872,2.3076587922351703,18.003321404608187,250000
E8_launch_service,Diversified,1,0.0,18,3,0.525204,0.0019575082690072854,2.71872,2.3076587922351703,18.003321404608187,250000
E8_launch_service,Diversified,1,0.0,19,1,0.95564,0.0008071030631601887,2.869032,2.4330571152044627,19.021446189576526,250000
E8_launch_service,Diversified,1,0.0,19,2,0.804972,0.0015531912586879768,2.869032,2.4330571152044627,19.021446189576526,250000
E8_launch_service,Diversified,1,0.0,19,3,0.56352,0.0019441192856400143,2.869032,2.4330571152044627,19.021446189576526,250000
E8_launch_service,Diversified,1,0.0,20,1,0.962468,0.0007450408241867063,3.019388,2.5630303575774285,20.004078354897715,250000
E8_launch_service,Diversified,1,0.0,20,2,0.827636,0.001480570307979687,3.019388,2.5630303575774285,20.004078354897715,250000
E8_launch_service,Diversified,1,0.0,20,3,0.599624,0.0019207002319049772,3.019388,2.5630303575774285,20.004078354897715,250000
E8_launch_service,Diversified,1,0.0,21,1,0.968144,0.000688417128567215,3.171248,2.6947729015876076,20.981134713845186,250000
E8_launch_service,Diversified,1,0.0,21,2,0.847888,0.0014077873217417033,3.171248,2.6947729015876076,20.981134713845186,250000
E8_launch_service,Diversified,1,0.0,21,3,0.634292,0.0018879822823323503,3.171248,2.6947729015876076,20.981134713845186,250000
E8_launch_service,Diversified,1,0.0,22,1,0.972868,0.000636874602851022,3.322192,2.8225876054864245,21.983825934927868,250000
E8_launch_service,Diversified,1,0.0,22,2,0.866156,0.0013346997518897234,3.322192,2.8225876054864245,21.983825934927868,250000
E8_launch_service,Diversified,1,0.0,22,3,0.666832,0.0018476764533152245,3.322192,2.8225876054864245,21.983825934927868,250000
E8_launch_service,Diversified,1,0.0,23,1,0.976948,0.0005882691809201412,3.473236,2.9490634845579398,22.997498212883386,250000
E8_launch_service,Diversified,1,0.0,23,2,0.882424,0.0012626531407079593,3.473236,2.9490634845579398,22.997498212883386,250000
E8_launch_service,Diversified,1,0.0,23,3,0.69698,0.0018014900675511478,3.473236,2.9490634845579398,22.997498212883386,250000
E8_launch_service,Diversified,1,0.0,24,1,0.980568,0.0005411076527259307,3.6248,3.076445265781064,24.00694547728158,250000
E8_launch_service,Diversified,1,0.0,24,2,0.896684,0.001193134954310853,3.6248,3.076445265781064,24.00694547728158,250000
E8_launch_service,Diversified,1,0.0,24,3,0.725104,0.001750130476929368,3.6248,3.076445265781064,24.00694547728158,250000
E8_launch_service,Diversified,1,0.0,25,1,0.9835,0.0004993616901605482,3.776588,3.2031118907035645,25.023200880579825,250000
E8_launch_service,Diversified,1,0.0,25,2,0.909952,0.001122102021252887,3.776588,3.2031118907035645,25.023200880579825,250000
E8_launch_service,Diversified,1,0.0,25,3,0.750768,0.0016956680804121088,3.776588,3.2031118907035645,25.023200880579825,250000
E8_launch_service,Diversified,1,0.0,26,1,0.985964,0.0004611458194041732,3.927524,3.3333005626262504,26.007322441009148,250000
E8_launch_service,Diversified,1,0.0,26,2,0.92094,0.0010577429521433648,3.927524,3.3333005626262504,26.007322441009148,250000
E8_launch_service,Diversified,1,0.0,26,3,0.774884,0.0016372220892565924,3.927524,3.3333005626262504,26.007322441009148,250000
E8_launch_service,Diversified,1,0.0,27,1,0.988072,0.0004255633103073891,4.0782,3.4626746106984445,26.996397364870344,250000
E8_launch_service,Diversified,1,0.0,27,2,0.930628,0.0009960158103291847,4.0782,3.4626746106984445,26.996397364870344,250000
E8_launch_service,Diversified,1,0.0,27,3,0.79676,0.001577445711040275,4.0782,3.4626746106984445,26.996397364870344,250000
E8_launch_service,Diversified,1,0.0,28,1,0.989812,0.00039364695150090773,4.229724,3.594093260197043,27.97416895078127,250000
E8_launch_service,Diversified,1,0.0,28,2,0.939152,0.0009370810702902362,4.229724,3.594093260197043,27.97416895078127,250000
E8_launch_service,Diversified,1,0.0,28,3,0.816916,0.0015160026632473579,4.229724,3.594093260197043,27.97416895078127,250000
E8_launch_service,Diversified,1,0.0,29,1,0.991356,0.0003628760168640653,4.380136,3.7219275092140345,28.973810718788844,250000
E8_launch_service,Diversified,1,0.0,29,2,0.946852,0.0008793678439260638,4.380136,3.7219275092140345,28.973810718788844,250000
E8_launch_service,Diversified,1,0.0,29,3,0.835244,0.001454163933700052,4.380136,3.7219275092140345,28.973810718788844,250000
E8_launch_service,Diversified,1,0.0,30,1,0.992684,0.00033406303809185693,4.530884,3.849101574950296,29.980423693057354,250000
E8_launch_service,Diversified,1,0.0,30,2,0.95352,0.0008252471441679998,4.530884,3.849101574950296,29.980423693057354,250000
E8_launch_service,Diversified,1,0.0,30,3,0.852296,0.0013908407946849623,4.530884,3.849101574950296,29.980423693057354,250000
E8_launch_service,Diversified,1,0.0,31,1,0.993728,0.00030947306442187056,4.681684,3.982614854603418,30.938000901622534,250000
E8_launch_service,Diversified,1,0.0,31,2,0.959068,0.0007766802291755378,4.681684,3.982614854603418,30.938000901622534,250000
E8_launch_service,Diversified,1,0.0,31,3,0.867536,0.0013288585421861673,4.681684,3.982614854603418,30.938000901622534,250000
E8_launch_service,Diversified,1,0.0,32,1,0.994704,0.00028451619200582786,4.83294,4.114199413197656,31.913108449078575,250000
E8_launch_service,Diversified,1,0.0,32,2,0.964152,0.0007287713411326588,4.83294,4.114199413197656,31.913108449078575,250000
E8_launch_service,Diversified,1,0.0,32,3,0.881612,0.0012664226094655287,4.83294,4.114199413197656,31.913108449078575,250000
E8_launch_service,Diversified,1,0.0,33,1,0.995508,0.0002621369958577979,4.985716,4.247472957235826,32.88338965761342,250000
E8_launch_service,Diversified,1,0.0,33,2,0.968844,0.0006810575968466169,4.985716,4.247472957235826,32.88338965761342,250000
E8_launch_service,Diversified,1,0.0,33,3,0.894232,0.0012055585754066395,4.985716,4.247472957235826,32.88338965761342,250000
E8_launch_service,Diversified,1,0.0,34,1,0.9962,0.00024118546636147127,5.13792,4.376499579598316,33.8834900116978,250000
E8_launch_service,Diversified,1,0.0,34,2,0.972792,0.0006377410488460582,5.13792,4.376499579598316,33.8834900116978,250000
E8_launch_service,Diversified,1,0.0,34,3,0.905388,0.0011472988165637924,5.13792,4.376499579598316,33.8834900116978,250000
E8_launch_service,Diversified,1,0.0,35,1,0.996772,0.0002223569687638832,5.289848,4.5060301610166436,34.8781966519118,250000
E8_launch_service,Diversified,1,0.0,35,2,0.976376,0.000595348593302305,5.289848,4.5060301610166436,34.8781966519118,250000
E8_launch_service,Diversified,1,0.0,35,3,0.915428,0.0010907154464778529,5.289848,4.5060301610166436,34.8781966519118,250000
E8_launch_service,Diversified,1,0.0,36,1,0.997216,0.00020654529265912047,5.441288,4.633603435469741,35.885415960044455,250000
E8_launch_service,Diversified,1,0.0,36,2,0.97936,0.0005573295812017875,5.441288,4.633603435469741,35.885415960044455,250000
E8_launch_service,Diversified,1,0.0,36,3,0.924492,0.00103570036497307,5.441288,4.633603435469741,35.885415960044455,250000
E8_launch_service,Diversified,1,0.0,37,1,0.9976,0.00019180940940422957,5.593784,4.765535623486492,36.864602587899526,250000
