experiment,cell_id,opportunity_hash,mean_cumulative_ptrs,sd_cumulative_ptrs,minimum_cumulative_ptrs,maximum_cumulative_ptrs,mean_cost_multiplier,sd_cost_multiplier,mean_peak_sales_multiplier,sd_peak_sales_multiplier,mean_phase2_duration_years,mean_phase3_duration_years,mean_regulatory_duration_years,mean_total_duration_years,opportunity_quality_index,diversified_eNPV_usd_m,diversified_ePI,diversified_P5_NPV_usd_m,diversified_CVaR5_NPV_usd_m,piap_c0_primary_minimum_synergy,piap_c0_primary_delta_eNPV_usd_m,piap_c0_primary_P5_NPV_usd_m,piap_c0_primary_capacity_breach_probability,piap_c0_primary_eNPV_margin_usd_m,piap_c0_primary_P5_margin_usd_m,piap_c0_primary_breach_margin,piap_c0_primary_solution_exists,piap_c0_primary_minimum_normalized_margin,piap_c0_secondary_minimum_synergy,piap_c0_secondary_delta_eNPV_usd_m,piap_c0_secondary_P5_NPV_usd_m,piap_c0_secondary_capacity_breach_probability,piap_c0_secondary_eNPV_margin_usd_m,piap_c0_secondary_P5_margin_usd_m,piap_c0_secondary_breach_margin,piap_c0_secondary_solution_exists,piap_c0_secondary_minimum_normalized_margin,piap_c25_primary_minimum_synergy,piap_c25_primary_delta_eNPV_usd_m,piap_c25_primary_P5_NPV_usd_m,piap_c25_primary_capacity_breach_probability,piap_c25_primary_eNPV_margin_usd_m,piap_c25_primary_P5_margin_usd_m,piap_c25_primary_breach_margin,piap_c25_primary_solution_exists,piap_c25_primary_minimum_normalized_margin,piap_c25_secondary_minimum_synergy,piap_c25_secondary_delta_eNPV_usd_m,piap_c25_secondary_P5_NPV_usd_m,piap_c25_secondary_capacity_breach_probability,piap_c25_secondary_eNPV_margin_usd_m,piap_c25_secondary_P5_margin_usd_m,piap_c25_secondary_breach_margin,piap_c25_secondary_solution_exists,piap_c25_secondary_minimum_normalized_margin,msog_c0_primary_minimum_synergy,msog_c0_primary_delta_eNPV_usd_m,msog_c0_primary_P5_NPV_usd_m,msog_c0_primary_capacity_breach_probability,msog_c0_primary_eNPV_margin_usd_m,msog_c0_primary_P5_margin_usd_m,msog_c0_primary_breach_margin,msog_c0_primary_solution_exists,msog_c0_primary_minimum_normalized_margin,msog_c0_secondary_minimum_synergy,msog_c0_secondary_delta_eNPV_usd_m,msog_c0_secondary_P5_NPV_usd_m,msog_c0_secondary_capacity_breach_probability,msog_c0_secondary_eNPV_margin_usd_m,msog_c0_secondary_P5_margin_usd_m,msog_c0_secondary_breach_margin,msog_c0_secondary_solution_exists,msog_c0_secondary_minimum_normalized_margin,msog_c25_primary_minimum_synergy,msog_c25_primary_delta_eNPV_usd_m,msog_c25_primary_P5_NPV_usd_m,msog_c25_primary_capacity_breach_probability,msog_c25_primary_eNPV_margin_usd_m,msog_c25_primary_P5_margin_usd_m,msog_c25_primary_breach_margin,msog_c25_primary_solution_exists,msog_c25_primary_minimum_normalized_margin,msog_c25_secondary_minimum_synergy,msog_c25_secondary_delta_eNPV_usd_m,msog_c25_secondary_P5_NPV_usd_m,msog_c25_secondary_capacity_breach_probability,msog_c25_secondary_eNPV_margin_usd_m,msog_c25_secondary_P5_margin_usd_m,msog_c25_secondary_breach_margin,msog_c25_secondary_solution_exists,msog_c25_secondary_minimum_normalized_margin,piap_s20_eNPV_usd_m,piap_s20_eDevCost_usd_m,piap_s20_ePI,piap_s20_sd_NPV_usd_m,piap_s20_P5_NPV_usd_m,piap_s20_CVaR5_NPV_usd_m,piap_s20_probability_NPV_negative,piap_s20_high_capacity_breach_probability,piap_s20_base_capacity_breach_probability,staged_minus_parallel_eNPV_usd_m,staged_minus_parallel_eDevCost_usd_m,staged_minus_parallel_P5_NPV_usd_m,staged_minus_parallel_probability_two_launches_by_year_9,staged_minus_parallel_protected_runway_years,parallel_base_capacity_breach_probability,staged_base_capacity_breach_probability,staged_minus_parallel_base_capacity_breach_probability,additivity_assumed_choice,additivity_true_oracle,additivity_wrong_value_choice,additivity_eNPV_regret_usd_m,additivity_assumed_delta_eNPV_usd_m,additivity_true_concentrated_minus_diversified_eNPV_usd_m,additivity_P5_shortfall_usd_m
E8,60,691c1cc206d77d9c,0.167592384041642,0.029863695548550197,0.1283871448264832,0.206860566692562,0.9353906894505442,0.10698506326985315,1.0762538161591046,0.25868538773046684,1.9166666666666667,2.9166666666666665,1.0,5.833333333333333,0.19505414942705923,474.3082384970387,0.44233650607068026,-1104.1288581888093,-1258.5243604334498,0.17,153.2181045369058,-999.5906892415544,0.04355686787810195,153.2181045369058,0.4093107584455993,0.056443132121898054,True,0.004093107584455993,,270.38489035924545,-890.760296355203,0.5723310192491029,270.38489035924545,609.239703644797,-0.3723310192491029,False,14.893240769964114,0.22,6.96182551431923,-958.289992833835,0.03876400686294008,6.96182551431923,41.71000716616504,0.06123599313705993,True,0.1392365102863846,,79.06446294345142,-890.760296355203,0.5742026121696273,79.06446294345142,609.239703644797,-0.3742026121696273,False,14.96810448678509,0.14,126.17961550098107,-990.9358541927721,0.03411514446584037,126.17961550098107,9.064145807227874,0.06588485553415963,True,0.09064145807227873,,270.3848903592452,-846.8177288284463,0.5359075707155094,270.3848903592452,653.1822711715537,-0.3359075707155094,False,13.436302828620375,0.19,5.4618440701282225,-946.9811996309602,0.03258984813655837,5.4618440701282225,53.01880036903981,0.06741015186344163,True,0.10923688140256445,,104.60297053518502,-846.8177288284463,0.5376367461642507,104.60297053518502,653.1822711715537,-0.3376367461642507,False,13.505469846570028,654.564832069869,892.022614648907,0.7337984725056556,1693.905853413789,-973.149656172408,-1274.6951030534449,0.5109849244768261,0.04254179248905055,0.5755474626218575,-524.139018674116,-111.5381696315718,-53.3493521145906,-0.1536940121776774,-2.5955922135851726,0.5819874751742657,0.6867002742797009,0.10471279910543518,concentrated,diversified,True,101.19213062937888,90.12829678641492,-101.19213062937888,0.0
E8,61,9a11312c23fa40b3,0.15458098944726856,0.02596583543485069,0.11488621820333751,0.19395584134817767,0.9539758632218319,0.14576374702063194,1.0184430547886916,0.267454136198559,1.8333333333333333,2.6666666666666665,0.8333333333333334,5.333333333333333,0.1673132431109432,306.0940731645735,0.28517247444840826,-1142.8639486500326,-1296.0404700778024,0.18,166.05583152609609,-992.7015703546982,0.04502699031661613,166.05583152609609,7.2984296453017805,0.054973009683383874,True,0.07298429645301781,,276.7597192101597,-862.7233611280969,0.568612167952909,276.7597192101597,637.2766388719031,-0.368612167952909,False,14.74448671811636,0.19,4.074872531258848,-981.5364306309256,0.04494496798678312,4.074872531258848,18.463569369074435,0.05505503201321688,True,0.08149745062517695,,105.55343624165084,-862.7233611280969,0.568612167952909,105.55343624165084,637.2766388719031,-0.368612167952909,False,14.74448671811636,0.16,147.60518357875202,-989.0712273327649,0.034804932227290676,147.60518357875202,10.92877266723508,0.06519506777270934,True,0.1092877266723508,,276.7597192101599,-856.3675412815671,0.5219262669281801,276.7597192101599,643.6324587184329,-0.3219262669281801,False,12.877050677127203,0.16,0.6692264109958614,-989.0712273327649,0.034804932227290676,0.6692264109958614,10.92877266723508,0.06519506777270934,True,0.013384528219917228,,129.8237620424038,-856.3675412815671,0.5219262669281801,129.8237620424038,643.6324587184329,-0.3219262669281801,False,12.877050677127203,490.6005526380134,888.8582404443314,0.5519446524934809,1566.7325336972901,-970.371290907153,-1307.0972236425646,0.5421808137299886,0.04494496798678312,0.5763089152817381,-541.6518767453085,-131.90620554493057,-63.4526391711413,-0.17714014686772153,-3.1685444146248196,0.5898665462444045,0.6887472058038772,0.09888065955947267,concentrated,diversified,True,78.953043231789,92.25323973672005,-78.953043231789,0.0
E8,62,4f19b3c334805aa9,0.16766695870192125,0.03852463972545027,0.11635667841117875,0.2130314358949287,1.0637945460996434,0.12176973444193949,1.0079161745191096,0.15993603994580574,1.8333333333333333,2.9166666666666665,1.0833333333333333,5.833333333333333,0.15739766790184948,206.04694004446165,0.167520388144023,-1263.8328809484485,-1435.4186566156427,,296.3423802571132,-1055.780095526075,0.04463124789492647,296.3423802571132,-55.780095526075,0.05536875210507353,False,0.55780095526075,,296.3423802571132,-1055.780095526075,0.5757383887172264,296.3423802571132,444.219904473925,-0.37573838871722637,False,15.029535548689054,,107.86658776314621,-1055.780095526075,0.04463124789492647,107.86658776314621,-55.780095526075,0.05536875210507353,False,0.55780095526075,,107.86658776314621,-1055.780095526075,0.5763533191665084,107.86658776314621,444.219904473925,-0.37635331916650844,False,15.054132766660336,,296.3423802571134,-1001.3931272406387,0.035107754909075986,296.3423802571134,-1.3931272406387052,0.06489224509092402,False,0.013931272406387052,,296.3423802571134,-1001.3931272406387,0.541294463289317,296.3423802571134,498.6068727593613,-0.34129446328931695,False,13.651778531572678,,131.75802981007482,-1001.3931272406387,0.035107754909075986,131.75802981007482,-1.3931272406387052,0.06489224509092402,False,0.013931272406387052,,131.75802981007482,-1001.3931272406387,0.5417488409313502,131.75802981007482,498.6068727593613,-0.3417488409313502,False,13.669953637254007,403.60852688253686,1032.4196848583342,0.3909345519094,1467.1985067333821,-1137.7126277923257,-1470.2248638478252,0.5251951878464307,0.05731905982262783,0.5789271266364059,-398.28387221171545,-112.10469387252101,-99.14895786289253,-0.10541295494750291,-2.2634652303804295,0.6174152158101897,0.6851129756465173,0.06769775983632764,concentrated,diversified,True,89.69499907492948,98.78079341903768,-89.69499907492948,0.0
E8,63,36e3bb810cc0ad13,0.15041221449020478,0.025329416313806426,0.11686370441252691,0.18924122224077722,0.9915595235720748,0.048843657197562854,1.013074997534172,0.24969179777903577,2.0,3.0,1.1666666666666667,6.166666666666667,0.15231953551244268,106.20079154179899,0.09708553157848494,-1157.711600014162,-1323.0711408498416,0.22,201.48134207118028,-997.0221364249801,0.04537976266567236,201.48134207118028,2.97786357501991,0.054620237334327644,True,0.029778635750199102,,274.74728464251865,-932.5655693095877,0.6348147984257944,274.74728464251865,567.4344306904123,-0.43481479842579435,False,17.392591937031774,0.22,53.871890850126874,-997.0221364249801,0.04537976266567236,53.871890850126874,2.97786357501991,0.054620237334327644,True,0.029778635750199102,,127.13783342146533,-932.5655693095877,0.6393944086748733,127.13783342146533,567.4344306904123,-0.4393944086748733,False,17.57577634699493,0.2,183.16485642834567,-990.6411654259341,0.03521658796048779,183.16485642834567,9.358834574065895,0.06478341203951221,True,0.09358834574065895,,274.7472846425185,-900.7877808049163,0.6105830910659773,274.7472846425185,599.2122191950837,-0.4105830910659773,False,16.42332364263909,0.2,56.838564029093845,-990.6411654259341,0.03521658796048779,56.838564029093845,9.358834574065895,0.06478341203951221,True,0.09358834574065895,,148.4209922432667,-900.7877808049163,0.6148785163601751,148.4209922432667,599.2122191950837,-0.4148785163601751,False,16.595140654407004,289.36564797014483,910.724107407066,0.3177314025363855,1334.5346370341767,-1013.1362782038282,-1353.5582579327247,0.5738495499221586,0.045501250584295945,0.6494982320072845,-462.2578306579089,-123.40251351207758,-71.9892600696362,-0.23180883608176503,-2.8988808308704694,0.6817961438875558,0.8205670562200982,0.13877091233254235,concentrated,diversified,True,56.02702300688027,91.58242821417306,-56.02702300688027,0.0
E8,64,3bffe3bc59f94417,0.1536382678955334,0.03969649725310069,0.1088244786772337,0.20070674298883565,1.0685388987473505,0.1175276027935694,1.0380826706075958,0.055802128254550463,2.25,3.3333333333333335,1.0833333333333333,6.666666666666667,0.15092419175712982,-27.42966156470402,-0.023791124614861645,-1233.6295388092176,-1383.8563928162641,0.28,270.90360646044786,-998.7454278182897,0.04449749300263955,270.90360646044786,1.254572181710273,0.05550250699736046,True,0.01254572181710273,,290.25386406476554,-981.2995420616189,0.6120726000708083,290.25386406476554,518.7004579383811,-0.4120726000708083,False,16.48290400283233,0.28,117.6723927805328,-998.7454278182897,0.04449749300263955,117.6723927805328,1.254572181710273,0.05550250699736046,True,0.01254572181710273,,137.0226503848504,-981.2995420616189,0.6131577797769516,137.0226503848504,518.7004579383811,-0.4131577797769516,False,16.526311191078065,0.23,222.52796244965378,-995.763981346185,0.035983522440481544,222.52796244965378,4.236018653814995,0.06401647755951846,True,0.04236018653814995,,290.25386406476576,-922.6128116100487,0.5806705074299955,290.25386406476576,577.3871883899513,-0.3806705074299955,False,15.226820297199819,0.23,90.14172372409617,-995.763981346185,0.035983522440481544,90.14172372409617,4.236018653814995,0.06401647755951846,True,0.04236018653814995,,157.8676253392082,-922.6128116100487,0.5814365432160995,157.8676253392082,577.3871883899513,-0.3814365432160995,False,15.257461728643978,166.0729144784734,959.4341601870003,0.1730946440828255,1165.557232484467,-1068.5289708449727,-1399.7376721851867,0.5683099186113703,0.05162870131953635,0.6457555667169659,-398.69388604112135,-121.1678026628772,-87.01654063533965,-0.24568945228654268,-2.573423185462458,0.6688637402496185,0.7858878500087187,0.11702410975910027,concentrated,diversified,True,56.479925658326664,96.75128802158856,-56.479925658326664,0.0
E8,65,8c6f638cc3e88ecb,0.1481768613286396,0.03532964382623169,0.10249854972908634,0.18367491191062274,0.9373386754165174,0.13280358699308298,1.0762085469366323,0.22813928000624356,2.0833333333333335,3.0833333333333335,1.0,6.166666666666667,0.17309765883028616,261.31143614380017,0.25761165651391377,-1089.6647167050169,-1232.4258996599008,0.14,121.72818171571066,-994.601164209304,0.04566740322991191,121.72818171571066,5.398835790696012,0.054332596770088094,True,0.05398835790696012,,260.84610367652317,-852.4985373561763,0.5710282225807494,260.84610367652317,647.5014626438237,-0.37102822258074936,False,14.841128903229974,0.18,2.7048710758580796,-952.1479302619869,0.045146242571829455,2.7048710758580796,47.85206973801314,0.05485375742817055,True,0.05409742151716159,,107.04331254646718,-852.4985373561763,0.5710282225807494,107.04331254646718,647.5014626438237,-0.37102822258074936,False,14.841128903229974,0.11,95.64357134805846,-990.7329819499876,0.03693588047547386,95.64357134805846,9.267018050012439,0.06306411952452615,True,0.09267018050012439,,260.84610367652317,-824.2143494443844,0.5255646288172761,260.84610367652317,675.7856505556156,-0.32556462881727605,False,13.022585152691041,0.16,6.824583195564685,-939.6725129832457,0.034978857039566984,6.824583195564685,60.327487016754276,0.06502114296043301,True,0.1364916639112937,,128.5527649112754,-824.2143494443844,0.5255646288172761,128.5527649112754,675.7856505556156,-0.32556462881727605,False,13.022585152691041,435.2088385948157,840.4644462322043,0.5178194515495017,1452.5716949937644,-930.9213132883282,-1245.3983929537833,0.5440650431395867,0.04505956590940542,0.5810931428902328,-516.9380026970135,-102.36342829023465,-70.67086438833849,-0.15227434989046545,-2.643329961797683,0.6107993624282977,0.7362934580424365,0.12549409561413882,concentrated,diversified,True,66.85408990454809,86.94870122550788,-66.85408990454809,0.0
E8,66,6ab4026b0a9fb9e8,0.14399083943614335,0.030013293398999556,0.10982999652848215,0.19694697270209774,0.9937024402659266,0.12106764013512664,1.1144494102163092,0.2056932684521082,2.0,3.0,1.0833333333333333,6.083333333333333,0.16155521208643744,219.79870614458056,0.20375450802878886,-1172.1096344421344,-1331.924310373385,0.25,227.2035364488511,-994.3047964752516,0.04354192309363694,227.2035364488511,5.695203524748422,0.056458076906363064,True,0.05695203524748422,,272.6442437386212,-944.0899825210809,0.5757118901077004,272.6442437386212,555.9100174789191,-0.3757118901077004,False,15.028475604308015,0.25,66.02716569340535,-994.3047964752516,0.04354192309363694,66.02716569340535,5.695203524748422,0.056458076906363064,True,0.05695203524748422,,111.46787298317557,-944.0899825210809,0.5757618648672449,111.46787298317557,555.9100174789191,-0.3757618648672449,False,15.030474594689794,0.21,190.85097061703473,-992.262790204432,0.03621963506948698,190.85097061703473,7.737209795567992,0.06378036493051303,True,0.07737209795567992,,272.64424373862096,-891.269833228313,0.5329204821740191,272.64424373862096,608.730166771687,-0.3329204821740191,False,13.316819286960763,0.21,53.152731602295404,-992.262790204432,0.03621963506948698,53.152731602295404,7.737209795567992,0.06378036493051303,True,0.07737209795567992,,134.94600472388166,-891.269833228313,0.5329432613910992,134.94600472388166,608.730166771687,-0.33294326139109914,False,13.317730455643964,401.56153530366123,896.979959263175,0.44768172483309915,1499.7996354992142,-1054.687087825852,-1351.470732013552,0.5716668499885106,0.04637335736764544,0.5878866034183656,-461.88041416123997,-112.81656889125316,-58.30622233616123,-0.22787031253456852,-2.739642853667349,0.5959761503702071,0.6936484544697995,0.09767230409959238,concentrated,diversified,True,70.29495617590521,90.88141457954046,-70.29495617590521,0.0
E8,67,dce4b2d4e903da2c,0.18403849532678285,0.03315384919457694,0.12195862506897254,0.2214555053333565,1.0505435776767218,0.11117269390302685,0.9766838493877751,0.16747739118640856,2.0833333333333335,3.0833333333333335,0.9166666666666666,6.083333333333333,0.17184518096898713,228.06757641308883,0.18731252709167967,-1208.275337434015,-1362.1118442556276,0.22,233.015765748371,-994.1168200105557,0.042171369265427784,233.015765748371,5.883179989444329,0.05782863073457222,True,0.058831799894443294,,317.7487714750512,-928.2502569964955,0.5847709265076821,317.7487714750512,571.7497430035045,-0.38477092650768213,False,15.390837060307284,0.22,46.82108001845603,-994.1168200105557,0.042171369265427784,46.82108001845603,5.883179989444329,0.05782863073457222,True,0.058831799894443294,,131.55408574513666,-928.2502569964955,0.5965781107148364,131.55408574513666,571.7497430035045,-0.39657811071483634,False,15.863124428593453,0.21,222.42414003253595,-991.1114794311852,0.03314656933409607,222.42414003253595,8.888520568814783,0.06685343066590393,True,0.08888520568814784,,317.74877147505134,-895.5694953506661,0.552980294532606,317.74877147505134,604.4305046493339,-0.352980294532606,False,14.119211781304239,0.21,58.80547770086156,-991.1114794311852,0.03314656933409607,58.80547770086156,8.888520568814783,0.06685343066590393,True,0.08888520568814784,,154.1301091433769,-895.5694953506661,0.5667344110527189,154.1301091433769,604.4305046493339,-0.3667344110527189,False,14.669376442108756,439.9000907297898,1005.745295102643,0.43738717235052543,1459.5395957226503,-1015.1269883623406,-1380.4095989185744,0.5291746038364132,0.043096243510883196,0.5912195505502186,-580.7749080942024,-142.72461489696138,-178.2974894717188,-0.18898045848402378,-2.9113404500783293,0.608235243446817,0.782696766737992,0.17446152329117504,concentrated,diversified,True,80.27842857156438,105.91625715835033,-80.27842857156438,0.0
E8,68,77a6774c09799745,0.14952786448302782,0.01998111822856444,0.12281218426809748,0.1784973079000426,1.0303253687867568,0.07767397924432674,1.0597077626433233,0.24648025124438025,1.9166666666666667,2.9166666666666665,1.0,5.833333333333333,0.15665959212117986,240.83326304296062,0.21174505836961408,-1203.8389404524119,-1365.3876299574608,0.28,261.0269931997859,-995.7633873744996,0.04608500607640304,261.0269931997859,4.236612625500356,0.053914993923596964,True,0.042366126255003564,,279.671778428342,-980.0705101564243,0.6362706676453685,279.671778428342,519.9294898435757,-0.43627066764536854,False,17.45082670581474,0.28,97.68689751982535,-995.7633873744996,0.04608500607640304,97.68689751982535,4.236612625500356,0.053914993923596964,True,0.042366126255003564,,116.33168274838144,-980.0705101564243,0.6381258216268132,116.33168274838144,519.9294898435757,-0.4381258216268132,False,17.525032865072525,0.27,251.70460058550785,-995.123774561683,0.035918208892810825,251.70460058550785,4.876225438316965,0.06408179110718917,True,0.04876225438316965,,279.6717784283419,-971.9332005738244,0.6086386797728841,279.6717784283419,528.0667994261756,-0.4086386797728841,False,16.34554719091536,0.27,111.89651728345407,-995.123774561683,0.035918208892810825,111.89651728345407,4.876225438316965,0.06408179110718917,True,0.04876225438316965,,139.86369512628815,-971.9332005738244,0.6100120465154774,139.86369512628815,528.0667994261756,-0.41001204651547735,False,16.40048186061909,427.28111532852205,950.9258597496504,0.44933168127430256,1587.3926619859728,-1058.534896246801,-1412.9792404548598,0.5805648225607185,0.05087855903053327,0.6383677764753746,-471.9891748643373,-113.29706453331141,-94.18210033555215,-0.1958430449563728,-2.597650209429207,0.6416645282615341,0.7309533274268243,0.0892887991652902,concentrated,diversified,True,70.11616953717996,93.2239261427807,-70.11616953717996,0.0
E8,69,2cb2821c69738bdb,0.14614569072220543,0.029714290771856142,0.10706467660948021,0.1818585242070099,0.9438521753378327,0.11357264102585402,0.8578842647369725,0.23325065637158288,1.8333333333333333,2.8333333333333335,1.0,5.666666666666667,0.13425531903166618,-35.737048366982016,-0.03437528599053822,-1125.417015822498,-1277.0092199218152,0.17,151.57531471531274,-992.5500991072629,0.04557066880277282,151.57531471531274,7.449900892737105,0.05442933119722718,True,0.07449900892737105,,267.4858494976105,-849.3697290778568,0.6984943984193922,267.4858494976105,650.6302709221432,-0.4984943984193922,False,19.939775936775685,0.17,28.753314347642153,-992.5500991072629,0.04557066880277282,28.753314347642153,7.449900892737105,0.05442933119722718,True,0.07449900892737105,,144.66384912993993,-849.3697290778568,0.7278630994622111,144.66384912993993,650.6302709221432,-0.5278630994622111,False,21.114523978488442,0.15,133.74292474880528,-991.0277152241117,0.035315230973033074,133.74292474880528,8.972284775888284,0.06468476902696693,True,0.08972284775888284,,267.48584949761073,-833.6091853305454,0.6811875885082544,267.48584949761073,666.3908146694546,-0.48118758850825444,False,19.247503540330175,0.15,28.94719171060499,-991.0277152241117,0.035315230973033074,28.94719171060499,8.972284775888284,0.06468476902696693,True,0.08972284775888284,,162.69011645941038,-833.6091853305454,0.7147494202157602,162.69011645941038,666.3908146694546,-0.5147494202157601,False,20.589976808630404,142.58685129809191,861.290676249105,0.1655502088087768,1157.4210273861145,-950.7372684932034,-1292.0256777280617,0.6061905643352704,0.04557066880277282,0.7039594111021557,-429.35866087443685,-129.73582735111097,8.553383103626402,-0.17485266780124273,-3.1351798343965216,0.7153147793180097,0.9187440863818156,0.2034293070638059,concentrated,diversified,True,33.66005053513373,89.1619498325368,-33.66005053513373,0.0
E8,70,3c7b3f0616f5877f,0.15634579117811975,0.02138123394009603,0.12246066276109185,0.18129075995528673,0.9350960286340136,0.137649804130005,1.0089937561758906,0.2095302517502243,1.9166666666666667,3.0,1.0,5.916666666666667,0.17243203834255186,224.66376287348595,0.21580647745718592,-1078.7018266993991,-1244.6956118107391,0.15,131.37751127193746,-995.6752508520964,0.04515055601129778,131.37751127193746,4.324749147903617,0.05484944398870223,True,0.04324749147903617,,262.7550225438751,-859.658526550756,0.6293008967514246,262.7550225438751,640.341473449244,-0.42930089675142463,False,17.172035870056984,0.19,6.544488306634889,-953.2018748809674,0.04400688432217495,6.544488306634889,46.79812511903265,0.055993115677825056,True,0.1308897661326978,,102.88799657272244,-859.658526550756,0.6305971631855917,102.88799657272244,640.341473449244,-0.43059716318559166,False,17.223886527423666,0.12,105.10200901755007,-997.9790545453492,0.03614265479638945,105.10200901755007,2.020945454650814,0.06385734520361055,True,0.020209454546508143,,262.75502254387516,-835.0911689341635,0.6016469078842522,262.75502254387516,664.9088310658365,-0.4016469078842522,False,16.065876315370087,0.16,2.466520889244862,-956.3767774441503,0.03487693566611176,2.466520889244862,43.62322255584968,0.06512306433388824,True,0.04933041778489724,,125.08553140971998,-835.0911689341635,0.6024855775065558,125.08553140971998,664.9088310658365,-0.40248557750655584,False,16.099423100262232,399.83377790273613,865.8727076946647,0.4617696970346486,1408.7660152696733,-946.012795904602,-1264.7012094171018,0.5457127804926477,0.04400688432217495,0.6304595550521939,-583.0971678637885,-120.36411623871015,-89.7511415123754,-0.18635527460140056,-3.0358847131943216,0.634996508632618,0.8457230938071842,0.21072658517456622,concentrated,diversified,True,72.28201845652757,87.58500751462498,-72.28201845652757,0.0
E8,71,ee01bb9927407423,0.14966983457262545,0.044205230409417255,0.09705809957112632,0.2076116140695615,0.9774107079940998,0.12179989329740012,1.0157880118589822,0.1843792081328564,1.75,2.75,0.8333333333333334,5.333333333333333,0.15673545393583413,327.9131593862963,0.2995022529267443,-1162.199227249681,-1320.7270210366771,0.21,197.81363965071392,-997.2889606919173,0.0444520763510203,197.81363965071392,2.711039308082718,0.0555479236489797,True,0.02711039308082718,,282.59091378673423,-922.6304917649677,0.594250522777658,282.59091378673423,577.3695082350323,-0.394250522777658,False,15.770020911106318,0.21,28.25648258378385,-997.2889606919173,0.0444520763510203,28.25648258378385,2.711039308082718,0.0555479236489797,True,0.02711039308082718,,113.03375671980399,-922.6304917649677,0.5945444488585447,113.03375671980399,577.3695082350323,-0.3945444488585447,False,15.781777954341788,0.18,169.55454827204022,-996.0521012105022,0.035030255672497866,169.55454827204022,3.947898789497799,0.06496974432750213,True,0.03947898789497799,,282.5909137867341,-879.3451637539622,0.5621175645489942,282.5909137867341,620.6548362460378,-0.3621175645489942,False,14.484702581959766,0.18,24.48404395518878,-996.0521012105022,0.035030255672497866,24.48404395518878,3.947898789497799,0.06496974432750213,True,0.03947898789497799,,137.5204094698825,-879.3451637539622,0.5622565715304814,137.5204094698825,620.6548362460378,-0.36225657153048135,False,14.490262861219254,516.3071019107858,906.4664673118965,0.5695821307564543,1638.6947053364363,-1005.2673621336044,-1342.4943514977697,0.5682756980337286,0.0444520763510203,0.594250522777658,-548.6751953218113,-114.86009383129624,-73.96766504140237,-0.11804840293049441,-2.724587253619977,0.6329092336084522,0.7734295696740549,0.14052033606560266,concentrated,diversified,True,75.36018580468556,94.19697126224463,-75.36018580468556,0.0
E8,72,d3cf5938c433f387,0.12460151354717457,0.022022944493293686,0.0968114340696451,0.14685141705905164,1.0304571521911705,0.13636517513692847,0.9991893603783435,0.08326208091454651,2.0,3.0833333333333335,1.0833333333333333,6.166666666666667,0.12347147114817708,-113.66854666524418,-0.10676796463517042,-1203.1992162017093,-1362.2778724008394,0.26,233.4688983681454,-997.5476048014291,0.047790633318602026,233.4688983681454,2.452395198570912,0.05220936668139798,True,0.024523951985709117,,269.3871904247831,-963.9892755805944,0.6641031399037419,269.3871904247831,536.0107244194056,-0.4641031399037419,False,18.564125596149676,0.26,115.77661693441569,-997.5476048014291,0.047790633318602026,115.77661693441569,2.452395198570912,0.05220936668139798,True,0.024523951985709117,,151.69490899105344,-963.9892755805944,0.6648004432358978,151.69490899105344,536.0107244194056,-0.4648004432358978,False,18.592017729435913,0.22,197.5506063115077,-995.1936635519854,0.03801264872690547,197.5506063115077,4.8063364480145765,0.061987351273094536,True,0.04806336448014577,,269.3871904247831,-931.7603149021394,0.6312289885733362,269.3871904247831,568.2396850978606,-0.4312289885733362,False,17.249159542933448,0.22,99.01277094679062,-995.1936635519854,0.03801264872690547,99.01277094679062,4.8063364480145765,0.061987351273094536,True,0.04806336448014577,,170.8493550600661,-931.7603149021394,0.6317120304314041,170.8493550600661,568.2396850978606,-0.4317120304314041,False,17.268481217256163,65.92291361794467,885.0401176779844,0.07448579143610104,1136.6684889576154,-1055.326769282317,-1393.752878654864,0.6398984487054951,0.0489043337789089,0.6829480806433299,-269.74794763490127,-91.28660349515803,11.159550279278164,-0.12237863176527665,-2.2118921010324364,0.6949973322794357,0.7576400743559712,0.06264274207653553,concentrated,diversified,True,27.896551292135086,89.79573014159433,-27.896551292135086,0.0
