experiment,geometry,cluster_size,rho,nominal_breadth,launch_target_per_3y,service_probability,service_half_width,mean_launches_per_3y,variance_launches_per_3y,effective_breadth,n_runs
E6,Diversified,1,0.0,47,1,0.999564,8.183415734780603e-05,7.113236,6.018125680806732,47.14492966527985,250000
E6,Diversified,1,0.0,47,2,0.99578,0.00025411130829272436,7.113236,6.018125680806732,47.14492966527985,250000
E6,Diversified,1,0.0,47,3,0.980416,0.0005431777381744232,7.113236,6.018125680806732,47.14492966527985,250000
E6,Diversified,1,0.0,48,1,0.999628,7.559215790082328e-05,7.26366,6.154400022000086,48.07861959268949,250000
E6,Diversified,1,0.0,48,2,0.996368,0.0002358136130554085,7.26366,6.154400022000086,48.07861959268949,250000
E6,Diversified,1,0.0,48,3,0.982684,0.0005113482783496602,7.26366,6.154400022000086,48.07861959268949,250000
E6,Diversified,1,0.0,49,1,0.999664,7.184271427852407e-05,7.415176,6.282990020984088,49.07837640937897,250000
E6,Diversified,1,0.0,49,2,0.996788,0.00022180699382958664,7.415176,6.282990020984088,49.07837640937897,250000
E6,Diversified,1,0.0,49,3,0.984728,0.00048071997473400423,7.415176,6.282990020984088,49.07837640937897,250000
E6,Diversified,1,0.0,50,1,0.999704,6.743224790481949e-05,7.56594,6.415453578214306,50.04380773929077,250000
E6,Diversified,1,0.0,50,2,0.997156,0.00020875285146241464,7.56594,6.415453578214306,50.04380773929077,250000
E6,Diversified,1,0.0,50,3,0.986544,0.0004516502823356252,7.56594,6.415453578214306,50.04380773929077,250000
E6,Diversified,1,0.0,51,1,0.999744,6.271197132613614e-05,7.718224,6.54474846481786,51.04223650742077,250000
E6,Diversified,1,0.0,51,2,0.99752,0.0001949722095413615,7.718224,6.54474846481786,51.04223650742077,250000
E6,Diversified,1,0.0,51,3,0.98814,0.00042436313732764267,7.718224,6.54474846481786,51.04223650742077,250000
E6,Diversified,1,0.0,52,1,0.999776,5.866261650756494e-05,7.869512,6.678951597662385,51.99702171742915,250000
E6,Diversified,1,0.0,52,2,0.997852,0.0001814831344934702,7.869512,6.678951597662385,51.99702171742915,250000
E6,Diversified,1,0.0,52,3,0.989488,0.00039979191669471995,7.869512,6.678951597662385,51.99702171742915,250000
