strategy,topology,rho,loe_year,acceleration_years,cannibalization,capacity_profile,risk_policy_profile,minimum_synergy,solution_exists,binding_P5_NPV_usd_m,binding_capacity_breach_probability,delta_eNPV_at_frontier_usd_m,n_runs
Parallel PIAP,same_asset,0.415,15.0,0.0,0.0,low,growth,,False,,,,250000
Parallel PIAP,same_asset,0.415,15.0,0.0,0.0,base,preservation,,False,,,,250000
Parallel PIAP,same_asset,0.415,15.0,0.0,0.0,base,balanced,,False,,,,250000
Parallel PIAP,same_asset,0.415,15.0,0.0,0.0,base,growth,,False,,,,250000
Parallel PIAP,same_asset,0.415,15.0,0.0,0.0,high,preservation,,False,,,,250000
Parallel PIAP,same_asset,0.415,15.0,0.0,0.0,high,balanced,0.2,True,-996.1278265476358,0.046552,183.76110711725963,250000
Parallel PIAP,same_asset,0.415,15.0,0.0,0.0,high,growth,0.0,True,-1178.5694457769846,0.094716,0.38485795274946233,250000
Parallel PIAP,same_asset,0.415,15.0,0.0,0.1,low,preservation,,False,,,,250000
Parallel PIAP,same_asset,0.415,15.0,0.0,0.1,low,balanced,,False,,,,250000
Parallel PIAP,same_asset,0.415,15.0,0.0,0.1,low,growth,,False,,,,250000
Parallel PIAP,same_asset,0.415,15.0,0.0,0.1,base,preservation,,False,,,,250000
Parallel PIAP,same_asset,0.415,15.0,0.0,0.1,base,balanced,,False,,,,250000
Parallel PIAP,same_asset,0.415,15.0,0.0,0.1,base,growth,,False,,,,250000
Parallel PIAP,same_asset,0.415,15.0,0.0,0.1,high,preservation,,False,,,,250000
Parallel PIAP,same_asset,0.415,15.0,0.0,0.1,high,balanced,0.2,True,-996.1278265476358,0.046552,112.4194116703619,250000
Parallel PIAP,same_asset,0.415,15.0,0.0,0.1,high,growth,0.1,True,-1072.1868039690485,0.067216,20.73128708810678,250000
Parallel PIAP,same_asset,0.415,15.0,0.0,0.25,low,preservation,,False,,,,250000
Parallel PIAP,same_asset,0.415,15.0,0.0,0.25,low,balanced,,False,,,,250000
Parallel PIAP,same_asset,0.415,15.0,0.0,0.25,low,growth,,False,,,,250000
Parallel PIAP,same_asset,0.415,15.0,0.0,0.25,base,preservation,,False,,,,250000
Parallel PIAP,same_asset,0.415,15.0,0.0,0.25,base,balanced,,False,,,,250000
Parallel PIAP,same_asset,0.415,15.0,0.0,0.25,base,growth,,False,,,,250000
Parallel PIAP,same_asset,0.415,15.0,0.0,0.25,high,preservation,,False,,,,250000
Parallel PIAP,same_asset,0.415,15.0,0.0,0.25,high,balanced,0.2,True,-996.1278265476358,0.046552,5.406868500015262,250000
Parallel PIAP,same_asset,0.415,15.0,0.0,0.25,high,growth,0.2,True,-996.1278265476358,0.046552,5.406868500015262,250000
Parallel PIAP,same_asset,0.415,15.0,0.0,0.5,low,preservation,,False,,,,250000
Parallel PIAP,same_asset,0.415,15.0,0.0,0.5,low,balanced,,False,,,,250000
Parallel PIAP,same_asset,0.415,15.0,0.0,0.5,low,growth,,False,,,,250000
Parallel PIAP,same_asset,0.415,15.0,0.0,0.5,base,preservation,,False,,,,250000
Parallel PIAP,same_asset,0.415,15.0,0.0,0.5,base,balanced,,False,,,,250000
Parallel PIAP,same_asset,0.415,15.0,0.0,0.5,base,growth,,False,,,,250000
Parallel PIAP,same_asset,0.415,15.0,0.0,0.5,high,preservation,,False,,,,250000
Parallel PIAP,same_asset,0.415,15.0,0.0,0.5,high,balanced,,False,,,,250000
Parallel PIAP,same_asset,0.415,15.0,0.0,0.5,high,growth,,False,,,,250000
Parallel PIAP,same_asset,0.415,15.0,0.5,0.0,low,preservation,,False,,,,250000
Parallel PIAP,same_asset,0.415,15.0,0.5,0.0,low,balanced,,False,,,,250000
Parallel PIAP,same_asset,0.415,15.0,0.5,0.0,low,growth,,False,,,,250000
Parallel PIAP,same_asset,0.415,15.0,0.5,0.0,base,preservation,,False,,,,250000
Parallel PIAP,same_asset,0.415,15.0,0.5,0.0,base,balanced,,False,,,,250000
Parallel PIAP,same_asset,0.415,15.0,0.5,0.0,base,growth,,False,,,,250000
Parallel PIAP,same_asset,0.415,15.0,0.5,0.0,high,preservation,,False,,,,250000
Parallel PIAP,same_asset,0.415,15.0,0.5,0.0,high,balanced,0.3,True,-924.819252736637,0.035728,383.0928530734862,250000
Parallel PIAP,same_asset,0.415,15.0,0.5,0.0,high,growth,0.0,True,-1193.6220906520296,0.094716,104.71617899198539,250000
Parallel PIAP,same_asset,0.415,15.0,0.5,0.1,low,preservation,,False,,,,250000
Parallel PIAP,same_asset,0.415,15.0,0.5,0.1,low,balanced,,False,,,,250000
Parallel PIAP,same_asset,0.415,15.0,0.5,0.1,low,growth,,False,,,,250000
Parallel PIAP,same_asset,0.415,15.0,0.5,0.1,base,preservation,,False,,,,250000
Parallel PIAP,same_asset,0.415,15.0,0.5,0.1,base,balanced,,False,,,,250000
Parallel PIAP,same_asset,0.415,15.0,0.5,0.1,base,growth,,False,,,,250000
Parallel PIAP,same_asset,0.415,15.0,0.5,0.1,high,preservation,,False,,,,250000
Parallel PIAP,same_asset,0.415,15.0,0.5,0.1,high,balanced,0.3,True,-924.819252736637,0.035728,306.218761219269,250000
Parallel PIAP,same_asset,0.415,15.0,0.5,0.1,high,growth,0.0,True,-1193.6220906520296,0.094716,27.84208713776824,250000
Parallel PIAP,same_asset,0.415,15.0,0.5,0.25,low,preservation,,False,,,,250000
Parallel PIAP,same_asset,0.415,15.0,0.5,0.25,low,balanced,,False,,,,250000
Parallel PIAP,same_asset,0.415,15.0,0.5,0.25,low,growth,,False,,,,250000
Parallel PIAP,same_asset,0.415,15.0,0.5,0.25,base,preservation,,False,,,,250000
Parallel PIAP,same_asset,0.415,15.0,0.5,0.25,base,balanced,,False,,,,250000
Parallel PIAP,same_asset,0.415,15.0,0.5,0.25,base,growth,,False,,,,250000
Parallel PIAP,same_asset,0.415,15.0,0.5,0.25,high,preservation,,False,,,,250000
Parallel PIAP,same_asset,0.415,15.0,0.5,0.25,high,balanced,0.3,True,-924.819252736637,0.035728,190.90762343794333,250000
Parallel PIAP,same_asset,0.415,15.0,0.5,0.25,high,growth,0.1,True,-1083.5832257627715,0.067216,5.323174050276077,250000
Parallel PIAP,same_asset,0.415,15.0,0.5,0.5,low,preservation,,False,,,,250000
Parallel PIAP,same_asset,0.415,15.0,0.5,0.5,low,balanced,,False,,,,250000
Parallel PIAP,same_asset,0.415,15.0,0.5,0.5,low,growth,,False,,,,250000
Parallel PIAP,same_asset,0.415,15.0,0.5,0.5,base,preservation,,False,,,,250000
Parallel PIAP,same_asset,0.415,15.0,0.5,0.5,base,balanced,,False,,,,250000
Parallel PIAP,same_asset,0.415,15.0,0.5,0.5,base,growth,,False,,,,250000
Parallel PIAP,same_asset,0.415,15.0,0.5,0.5,high,preservation,,False,,,,250000
Parallel PIAP,same_asset,0.415,15.0,0.5,0.5,high,balanced,,False,,,,250000
Parallel PIAP,same_asset,0.415,15.0,0.5,0.5,high,growth,,False,,,,250000
Parallel PIAP,same_asset,0.415,15.0,1.0,0.0,low,preservation,,False,,,,250000
Parallel PIAP,same_asset,0.415,15.0,1.0,0.0,low,balanced,,False,,,,250000
Parallel PIAP,same_asset,0.415,15.0,1.0,0.0,low,growth,,False,,,,250000
Parallel PIAP,same_asset,0.415,15.0,1.0,0.0,base,preservation,,False,,,,250000
Parallel PIAP,same_asset,0.415,15.0,1.0,0.0,base,balanced,,False,,,,250000
Parallel PIAP,same_asset,0.415,15.0,1.0,0.0,base,growth,,False,,,,250000
Parallel PIAP,same_asset,0.415,15.0,1.0,0.0,high,preservation,,False,,,,250000
Parallel PIAP,same_asset,0.415,15.0,1.0,0.0,high,balanced,0.3,True,-929.7198607116404,0.035728,496.10841711872615,250000
Parallel PIAP,same_asset,0.415,15.0,1.0,0.0,high,growth,0.0,True,-1209.1761310311156,0.094716,214.30833663798964,250000
Parallel PIAP,same_asset,0.415,15.0,1.0,0.1,low,preservation,,False,,,,250000
Parallel PIAP,same_asset,0.415,15.0,1.0,0.1,low,balanced,,False,,,,250000
Parallel PIAP,same_asset,0.415,15.0,1.0,0.1,low,growth,,False,,,,250000
Parallel PIAP,same_asset,0.415,15.0,1.0,0.1,base,preservation,,False,,,,250000
Parallel PIAP,same_asset,0.415,15.0,1.0,0.1,base,balanced,,False,,,,250000
Parallel PIAP,same_asset,0.415,15.0,1.0,0.1,base,growth,,False,,,,250000
Parallel PIAP,same_asset,0.415,15.0,1.0,0.1,high,preservation,,False,,,,250000
Parallel PIAP,same_asset,0.415,15.0,1.0,0.1,high,balanced,0.3,True,-929.7198607116404,0.035728,413.43189896092764,250000
Parallel PIAP,same_asset,0.415,15.0,1.0,0.1,high,growth,0.0,True,-1209.1761310311156,0.094716,131.63181848019116,250000
Parallel PIAP,same_asset,0.415,15.0,1.0,0.25,low,preservation,,False,,,,250000
Parallel PIAP,same_asset,0.415,15.0,1.0,0.25,low,balanced,,False,,,,250000
Parallel PIAP,same_asset,0.415,15.0,1.0,0.25,low,growth,,False,,,,250000
Parallel PIAP,same_asset,0.415,15.0,1.0,0.25,base,preservation,,False,,,,250000
Parallel PIAP,same_asset,0.415,15.0,1.0,0.25,base,balanced,,False,,,,250000
Parallel PIAP,same_asset,0.415,15.0,1.0,0.25,base,growth,,False,,,,250000
Parallel PIAP,same_asset,0.415,15.0,1.0,0.25,high,preservation,,False,,,,250000
Parallel PIAP,same_asset,0.415,15.0,1.0,0.25,high,balanced,0.3,True,-929.7198607116404,0.035728,289.41712172423,250000
Parallel PIAP,same_asset,0.415,15.0,1.0,0.25,high,growth,0.0,True,-1209.1761310311156,0.094716,7.617041243493448,250000
Parallel PIAP,same_asset,0.415,15.0,1.0,0.5,low,preservation,,False,,,,250000
Parallel PIAP,same_asset,0.415,15.0,1.0,0.5,low,balanced,,False,,,,250000
Parallel PIAP,same_asset,0.415,15.0,1.0,0.5,low,growth,,False,,,,250000
Parallel PIAP,same_asset,0.415,15.0,1.0,0.5,base,preservation,,False,,,,250000
Parallel PIAP,same_asset,0.415,15.0,1.0,0.5,base,balanced,,False,,,,250000
Parallel PIAP,same_asset,0.415,15.0,1.0,0.5,base,growth,,False,,,,250000
Parallel PIAP,same_asset,0.415,15.0,1.0,0.5,high,preservation,,False,,,,250000
Parallel PIAP,same_asset,0.415,15.0,1.0,0.5,high,balanced,0.3,True,-929.7198607116404,0.035728,82.72582632973378,250000
Parallel PIAP,same_asset,0.415,15.0,1.0,0.5,high,growth,0.3,True,-929.7198607116404,0.035728,82.72582632973378,250000
Parallel PIAP,same_asset,0.415,15.0,1.5,0.0,low,preservation,,False,,,,250000
Parallel PIAP,same_asset,0.415,15.0,1.5,0.0,low,balanced,,False,,,,250000
Parallel PIAP,same_asset,0.415,15.0,1.5,0.0,low,growth,,False,,,,250000
Parallel PIAP,same_asset,0.415,15.0,1.5,0.0,base,preservation,,False,,,,250000
Parallel PIAP,same_asset,0.415,15.0,1.5,0.0,base,balanced,,False,,,,250000
Parallel PIAP,same_asset,0.415,15.0,1.5,0.0,base,growth,,False,,,,250000
Parallel PIAP,same_asset,0.415,15.0,1.5,0.0,high,preservation,,False,,,,250000
Parallel PIAP,same_asset,0.415,15.0,1.5,0.0,high,balanced,0.3,True,-934.7760779994783,0.035728,614.7609054347463,250000
Parallel PIAP,same_asset,0.415,15.0,1.5,0.0,high,growth,0.0,True,-1225.2505355833287,0.094716,329.42208235922277,250000
Parallel PIAP,same_asset,0.415,15.0,1.5,0.1,low,preservation,,False,,,,250000
Parallel PIAP,same_asset,0.415,15.0,1.5,0.1,low,balanced,,False,,,,250000
Parallel PIAP,same_asset,0.415,15.0,1.5,0.1,low,growth,,False,,,,250000
Parallel PIAP,same_asset,0.415,15.0,1.5,0.1,base,preservation,,False,,,,250000
Parallel PIAP,same_asset,0.415,15.0,1.5,0.1,base,balanced,,False,,,,250000
Parallel PIAP,same_asset,0.415,15.0,1.5,0.1,base,growth,,False,,,,250000
Parallel PIAP,same_asset,0.415,15.0,1.5,0.1,high,preservation,,False,,,,250000
Parallel PIAP,same_asset,0.415,15.0,1.5,0.1,high,balanced,0.3,True,-934.7760779994783,0.035728,525.9987512288965,250000
Parallel PIAP,same_asset,0.415,15.0,1.5,0.1,high,growth,0.0,True,-1225.2505355833287,0.094716,240.6599281533729,250000
Parallel PIAP,same_asset,0.415,15.0,1.5,0.25,low,preservation,,False,,,,250000
Parallel PIAP,same_asset,0.415,15.0,1.5,0.25,low,balanced,,False,,,,250000
Parallel PIAP,same_asset,0.415,15.0,1.5,0.25,low,growth,,False,,,,250000
Parallel PIAP,same_asset,0.415,15.0,1.5,0.25,base,preservation,,False,,,,250000
Parallel PIAP,same_asset,0.415,15.0,1.5,0.25,base,balanced,,False,,,,250000
Parallel PIAP,same_asset,0.415,15.0,1.5,0.25,base,growth,,False,,,,250000
Parallel PIAP,same_asset,0.415,15.0,1.5,0.25,high,preservation,,False,,,,250000
Parallel PIAP,same_asset,0.415,15.0,1.5,0.25,high,balanced,0.3,True,-934.7760779994783,0.035728,392.8555199201217,250000
Parallel PIAP,same_asset,0.415,15.0,1.5,0.25,high,growth,0.0,True,-1225.2505355833287,0.094716,107.51669684459823,250000
Parallel PIAP,same_asset,0.415,15.0,1.5,0.5,low,preservation,,False,,,,250000
Parallel PIAP,same_asset,0.415,15.0,1.5,0.5,low,balanced,,False,,,,250000
Parallel PIAP,same_asset,0.415,15.0,1.5,0.5,low,growth,,False,,,,250000
Parallel PIAP,same_asset,0.415,15.0,1.5,0.5,base,preservation,,False,,,,250000
Parallel PIAP,same_asset,0.415,15.0,1.5,0.5,base,balanced,,False,,,,250000
Parallel PIAP,same_asset,0.415,15.0,1.5,0.5,base,growth,,False,,,,250000
Parallel PIAP,same_asset,0.415,15.0,1.5,0.5,high,preservation,,False,,,,250000
Parallel PIAP,same_asset,0.415,15.0,1.5,0.5,high,balanced,0.3,True,-934.7760779994783,0.035728,170.95013440549727,250000
Parallel PIAP,same_asset,0.415,15.0,1.5,0.5,high,growth,0.2,True,-1012.9360881170703,0.046552,75.83719338032279,250000
Parallel PIAP,same_asset,0.415,18.0,0.0,0.0,low,preservation,,False,,,,250000
Parallel PIAP,same_asset,0.415,18.0,0.0,0.0,low,balanced,,False,,,,250000
Parallel PIAP,same_asset,0.415,18.0,0.0,0.0,low,growth,,False,,,,250000
Parallel PIAP,same_asset,0.415,18.0,0.0,0.0,base,preservation,,False,,,,250000
Parallel PIAP,same_asset,0.415,18.0,0.0,0.0,base,balanced,,False,,,,250000
Parallel PIAP,same_asset,0.415,18.0,0.0,0.0,base,growth,,False,,,,250000
Parallel PIAP,same_asset,0.415,18.0,0.0,0.0,high,preservation,,False,,,,250000
Parallel PIAP,same_asset,0.415,18.0,0.0,0.0,high,balanced,0.2,True,-996.1278265476358,0.046552,183.8255816169824,250000
Parallel PIAP,same_asset,0.415,18.0,0.0,0.0,high,growth,0.0,True,-1178.5694457769846,0.094716,0.44933245247218084,250000
Parallel PIAP,same_asset,0.415,18.0,0.0,0.1,low,preservation,,False,,,,250000
Parallel PIAP,same_asset,0.415,18.0,0.0,0.1,low,balanced,,False,,,,250000
Parallel PIAP,same_asset,0.415,18.0,0.0,0.1,low,growth,,False,,,,250000
Parallel PIAP,same_asset,0.415,18.0,0.0,0.1,base,preservation,,False,,,,250000
Parallel PIAP,same_asset,0.415,18.0,0.0,0.1,base,balanced,,False,,,,250000
Parallel PIAP,same_asset,0.415,18.0,0.0,0.1,base,growth,,False,,,,250000
Parallel PIAP,same_asset,0.415,18.0,0.0,0.1,high,preservation,,False,,,,250000
Parallel PIAP,same_asset,0.415,18.0,0.0,0.1,high,balanced,0.2,True,-996.1278265476358,0.046552,93.21098450011084,250000
Parallel PIAP,same_asset,0.415,18.0,0.0,0.1,high,growth,0.1,True,-1072.1868039690485,0.067216,1.5228599178557147,250000
Parallel PIAP,same_asset,0.415,18.0,0.0,0.25,low,preservation,,False,,,,250000
Parallel PIAP,same_asset,0.415,18.0,0.0,0.25,low,balanced,,False,,,,250000
Parallel PIAP,same_asset,0.415,18.0,0.0,0.25,low,growth,,False,,,,250000
Parallel PIAP,same_asset,0.415,18.0,0.0,0.25,base,preservation,,False,,,,250000
Parallel PIAP,same_asset,0.415,18.0,0.0,0.25,base,balanced,,False,,,,250000
Parallel PIAP,same_asset,0.415,18.0,0.0,0.25,base,growth,,False,,,,250000
Parallel PIAP,same_asset,0.415,18.0,0.0,0.25,high,preservation,,False,,,,250000
Parallel PIAP,same_asset,0.415,18.0,0.0,0.25,high,balanced,0.3,True,-920.068849126223,0.035728,48.97721340705871,250000
Parallel PIAP,same_asset,0.415,18.0,0.0,0.25,high,growth,0.3,True,-920.068849126223,0.035728,48.97721340705871,250000
Parallel PIAP,same_asset,0.415,18.0,0.0,0.5,low,preservation,,False,,,,250000
Parallel PIAP,same_asset,0.415,18.0,0.0,0.5,low,balanced,,False,,,,250000
Parallel PIAP,same_asset,0.415,18.0,0.0,0.5,low,growth,,False,,,,250000
Parallel PIAP,same_asset,0.415,18.0,0.0,0.5,base,preservation,,False,,,,250000
Parallel PIAP,same_asset,0.415,18.0,0.0,0.5,base,balanced,,False,,,,250000
Parallel PIAP,same_asset,0.415,18.0,0.0,0.5,base,growth,,False,,,,250000
Parallel PIAP,same_asset,0.415,18.0,0.0,0.5,high,preservation,,False,,,,250000
Parallel PIAP,same_asset,0.415,18.0,0.0,0.5,high,balanced,,False,,,,250000
Parallel PIAP,same_asset,0.415,18.0,0.0,0.5,high,growth,,False,,,,250000
Parallel PIAP,same_asset,0.415,18.0,0.5,0.0,low,preservation,,False,,,,250000
Parallel PIAP,same_asset,0.415,18.0,0.5,0.0,low,balanced,,False,,,,250000
Parallel PIAP,same_asset,0.415,18.0,0.5,0.0,low,growth,,False,,,,250000
Parallel PIAP,same_asset,0.415,18.0,0.5,0.0,base,preservation,,False,,,,250000
Parallel PIAP,same_asset,0.415,18.0,0.5,0.0,base,balanced,,False,,,,250000
Parallel PIAP,same_asset,0.415,18.0,0.5,0.0,base,growth,,False,,,,250000
Parallel PIAP,same_asset,0.415,18.0,0.5,0.0,high,preservation,,False,,,,250000
Parallel PIAP,same_asset,0.415,18.0,0.5,0.0,high,balanced,0.3,True,-924.819252736637,0.035728,383.1573275732089,250000
Parallel PIAP,same_asset,0.415,18.0,0.5,0.0,high,growth,0.0,True,-1193.6220906520296,0.094716,104.78065349170805,250000
Parallel PIAP,same_asset,0.415,18.0,0.5,0.1,low,preservation,,False,,,,250000
Parallel PIAP,same_asset,0.415,18.0,0.5,0.1,low,balanced,,False,,,,250000
Parallel PIAP,same_asset,0.415,18.0,0.5,0.1,low,growth,,False,,,,250000
Parallel PIAP,same_asset,0.415,18.0,0.5,0.1,base,preservation,,False,,,,250000
Parallel PIAP,same_asset,0.415,18.0,0.5,0.1,base,balanced,,False,,,,250000
Parallel PIAP,same_asset,0.415,18.0,0.5,0.1,base,growth,,False,,,,250000
Parallel PIAP,same_asset,0.415,18.0,0.5,0.1,high,preservation,,False,,,,250000
Parallel PIAP,same_asset,0.415,18.0,0.5,0.1,high,balanced,0.3,True,-924.819252736637,0.035728,287.01033404901796,250000
Parallel PIAP,same_asset,0.415,18.0,0.5,0.1,high,growth,0.0,True,-1193.6220906520296,0.094716,8.63365996751716,250000
Parallel PIAP,same_asset,0.415,18.0,0.5,0.25,low,preservation,,False,,,,250000
Parallel PIAP,same_asset,0.415,18.0,0.5,0.25,low,balanced,,False,,,,250000
Parallel PIAP,same_asset,0.415,18.0,0.5,0.25,low,growth,,False,,,,250000
Parallel PIAP,same_asset,0.415,18.0,0.5,0.25,base,preservation,,False,,,,250000
Parallel PIAP,same_asset,0.415,18.0,0.5,0.25,base,balanced,,False,,,,250000
Parallel PIAP,same_asset,0.415,18.0,0.5,0.25,base,growth,,False,,,,250000
Parallel PIAP,same_asset,0.415,18.0,0.5,0.25,high,preservation,,False,,,,250000
Parallel PIAP,same_asset,0.415,18.0,0.5,0.25,high,balanced,0.3,True,-924.819252736637,0.035728,142.78984376273166,250000
Parallel PIAP,same_asset,0.415,18.0,0.5,0.25,high,growth,0.2,True,-1001.5568592452519,0.046552,49.997619068898096,250000
Parallel PIAP,same_asset,0.415,18.0,0.5,0.5,low,preservation,,False,,,,250000
Parallel PIAP,same_asset,0.415,18.0,0.5,0.5,low,balanced,,False,,,,250000
Parallel PIAP,same_asset,0.415,18.0,0.5,0.5,low,growth,,False,,,,250000
Parallel PIAP,same_asset,0.415,18.0,0.5,0.5,base,preservation,,False,,,,250000
Parallel PIAP,same_asset,0.415,18.0,0.5,0.5,base,balanced,,False,,,,250000
Parallel PIAP,same_asset,0.415,18.0,0.5,0.5,base,growth,,False,,,,250000
Parallel PIAP,same_asset,0.415,18.0,0.5,0.5,high,preservation,,False,,,,250000
Parallel PIAP,same_asset,0.415,18.0,0.5,0.5,high,balanced,,False,,,,250000
Parallel PIAP,same_asset,0.415,18.0,0.5,0.5,high,growth,,False,,,,250000
Parallel PIAP,same_asset,0.415,18.0,1.0,0.0,low,preservation,,False,,,,250000
Parallel PIAP,same_asset,0.415,18.0,1.0,0.0,low,balanced,,False,,,,250000
Parallel PIAP,same_asset,0.415,18.0,1.0,0.0,low,growth,,False,,,,250000
Parallel PIAP,same_asset,0.415,18.0,1.0,0.0,base,preservation,,False,,,,250000
Parallel PIAP,same_asset,0.415,18.0,1.0,0.0,base,balanced,,False,,,,250000
Parallel PIAP,same_asset,0.415,18.0,1.0,0.0,base,growth,,False,,,,250000
Parallel PIAP,same_asset,0.415,18.0,1.0,0.0,high,preservation,,False,,,,250000
Parallel PIAP,same_asset,0.415,18.0,1.0,0.0,high,balanced,0.3,True,-929.7198607116404,0.035728,496.1728916184488,250000
Parallel PIAP,same_asset,0.415,18.0,1.0,0.0,high,growth,0.0,True,-1209.1761310311156,0.094716,214.3728111377123,250000
Parallel PIAP,same_asset,0.415,18.0,1.0,0.1,low,preservation,,False,,,,250000
Parallel PIAP,same_asset,0.415,18.0,1.0,0.1,low,balanced,,False,,,,250000
Parallel PIAP,same_asset,0.415,18.0,1.0,0.1,low,growth,,False,,,,250000
Parallel PIAP,same_asset,0.415,18.0,1.0,0.1,base,preservation,,False,,,,250000
Parallel PIAP,same_asset,0.415,18.0,1.0,0.1,base,balanced,,False,,,,250000
Parallel PIAP,same_asset,0.415,18.0,1.0,0.1,base,growth,,False,,,,250000
Parallel PIAP,same_asset,0.415,18.0,1.0,0.1,high,preservation,,False,,,,250000
Parallel PIAP,same_asset,0.415,18.0,1.0,0.1,high,balanced,0.3,True,-929.7198607116404,0.035728,394.22347179067657,250000
Parallel PIAP,same_asset,0.415,18.0,1.0,0.1,high,growth,0.0,True,-1209.1761310311156,0.094716,112.42339130994007,250000
Parallel PIAP,same_asset,0.415,18.0,1.0,0.25,low,preservation,,False,,,,250000
Parallel PIAP,same_asset,0.415,18.0,1.0,0.25,low,balanced,,False,,,,250000
Parallel PIAP,same_asset,0.415,18.0,1.0,0.25,low,growth,,False,,,,250000
Parallel PIAP,same_asset,0.415,18.0,1.0,0.25,base,preservation,,False,,,,250000
Parallel PIAP,same_asset,0.415,18.0,1.0,0.25,base,balanced,,False,,,,250000
Parallel PIAP,same_asset,0.415,18.0,1.0,0.25,base,growth,,False,,,,250000
Parallel PIAP,same_asset,0.415,18.0,1.0,0.25,high,preservation,,False,,,,250000
Parallel PIAP,same_asset,0.415,18.0,1.0,0.25,high,balanced,0.3,True,-929.7198607116404,0.035728,241.29934204901826,250000
Parallel PIAP,same_asset,0.415,18.0,1.0,0.25,high,growth,0.1,True,-1097.5818621039489,0.067216,53.432621728527245,250000
Parallel PIAP,same_asset,0.415,18.0,1.0,0.5,low,preservation,,False,,,,250000
Parallel PIAP,same_asset,0.415,18.0,1.0,0.5,low,balanced,,False,,,,250000
Parallel PIAP,same_asset,0.415,18.0,1.0,0.5,low,growth,,False,,,,250000
Parallel PIAP,same_asset,0.415,18.0,1.0,0.5,base,preservation,,False,,,,250000
Parallel PIAP,same_asset,0.415,18.0,1.0,0.5,base,balanced,,False,,,,250000
Parallel PIAP,same_asset,0.415,18.0,1.0,0.5,base,growth,,False,,,,250000
Parallel PIAP,same_asset,0.415,18.0,1.0,0.5,high,preservation,,False,,,,250000
Parallel PIAP,same_asset,0.415,18.0,1.0,0.5,high,balanced,,False,,,,250000
Parallel PIAP,same_asset,0.415,18.0,1.0,0.5,high,growth,,False,,,,250000
Parallel PIAP,same_asset,0.415,18.0,1.5,0.0,low,preservation,,False,,,,250000
Parallel PIAP,same_asset,0.415,18.0,1.5,0.0,low,balanced,,False,,,,250000
Parallel PIAP,same_asset,0.415,18.0,1.5,0.0,low,growth,,False,,,,250000
Parallel PIAP,same_asset,0.415,18.0,1.5,0.0,base,preservation,,False,,,,250000
Parallel PIAP,same_asset,0.415,18.0,1.5,0.0,base,balanced,,False,,,,250000
Parallel PIAP,same_asset,0.415,18.0,1.5,0.0,base,growth,,False,,,,250000
Parallel PIAP,same_asset,0.415,18.0,1.5,0.0,high,preservation,,False,,,,250000
Parallel PIAP,same_asset,0.415,18.0,1.5,0.0,high,balanced,0.3,True,-934.7760779994783,0.035728,614.8253799344689,250000
Parallel PIAP,same_asset,0.415,18.0,1.5,0.0,high,growth,0.0,True,-1225.2505355833287,0.094716,329.4865568589454,250000
Parallel PIAP,same_asset,0.415,18.0,1.5,0.1,low,preservation,,False,,,,250000
Parallel PIAP,same_asset,0.415,18.0,1.5,0.1,low,balanced,,False,,,,250000
Parallel PIAP,same_asset,0.415,18.0,1.5,0.1,low,growth,,False,,,,250000
Parallel PIAP,same_asset,0.415,18.0,1.5,0.1,base,preservation,,False,,,,250000
Parallel PIAP,same_asset,0.415,18.0,1.5,0.1,base,balanced,,False,,,,250000
Parallel PIAP,same_asset,0.415,18.0,1.5,0.1,base,growth,,False,,,,250000
Parallel PIAP,same_asset,0.415,18.0,1.5,0.1,high,preservation,,False,,,,250000
Parallel PIAP,same_asset,0.415,18.0,1.5,0.1,high,balanced,0.3,True,-934.7760779994783,0.035728,506.79032405864535,250000
Parallel PIAP,same_asset,0.415,18.0,1.5,0.1,high,growth,0.0,True,-1225.2505355833287,0.094716,221.4515009831218,250000
Parallel PIAP,same_asset,0.415,18.0,1.5,0.25,low,preservation,,False,,,,250000
Parallel PIAP,same_asset,0.415,18.0,1.5,0.25,low,balanced,,False,,,,250000
Parallel PIAP,same_asset,0.415,18.0,1.5,0.25,low,growth,,False,,,,250000
Parallel PIAP,same_asset,0.415,18.0,1.5,0.25,base,preservation,,False,,,,250000
Parallel PIAP,same_asset,0.415,18.0,1.5,0.25,base,balanced,,False,,,,250000
Parallel PIAP,same_asset,0.415,18.0,1.5,0.25,base,growth,,False,,,,250000
Parallel PIAP,same_asset,0.415,18.0,1.5,0.25,high,preservation,,False,,,,250000
Parallel PIAP,same_asset,0.415,18.0,1.5,0.25,high,balanced,0.3,True,-934.7760779994783,0.035728,344.73774024491007,250000
Parallel PIAP,same_asset,0.415,18.0,1.5,0.25,high,growth,0.0,True,-1225.2505355833287,0.094716,59.39891716938654,250000
Parallel PIAP,same_asset,0.415,18.0,1.5,0.5,low,preservation,,False,,,,250000
Parallel PIAP,same_asset,0.415,18.0,1.5,0.5,low,balanced,,False,,,,250000
Parallel PIAP,same_asset,0.415,18.0,1.5,0.5,low,growth,,False,,,,250000
Parallel PIAP,same_asset,0.415,18.0,1.5,0.5,base,preservation,,False,,,,250000
Parallel PIAP,same_asset,0.415,18.0,1.5,0.5,base,balanced,,False,,,,250000
Parallel PIAP,same_asset,0.415,18.0,1.5,0.5,base,growth,,False,,,,250000
Parallel PIAP,same_asset,0.415,18.0,1.5,0.5,high,preservation,,False,,,,250000
