experiment,strategy,topology,rho,loe_year,acceleration_years,rnd_cost_synergy,commercial_cost_synergy,cannibalization,n_runs,eNPV_usd_m,se_eNPV_usd_m,median_NPV_usd_m,sd_NPV_usd_m,P5_NPV_usd_m,P10_NPV_usd_m,CVaR5_NPV_usd_m,probability_NPV_negative,eDevCost_usd_m,ePI,delta_eNPV_usd_m,paired_se_delta_eNPV_usd_m,paired_95ci_low_delta_eNPV_usd_m,paired_95ci_high_delta_eNPV_usd_m,mean_launches,sd_launches,p_zero_launches,mean_pairwise_launch_correlation,effective_breadth_variance_ratio,mean_protected_runway_per_launch_years,mean_launches_before_loe,probability_at_least_one_launch_before_loe,low_capacity_breach_probability,base_capacity_breach_probability,high_capacity_breach_probability
E4_interaction,Parallel PIAP,same_asset,0.2,18.0,0.0,0.1,0.0,0.1,100000,512.4992277721063,4.447336512116808,431.1804224634651,1406.371289951814,-1072.1868039690485,-807.2064950938525,-1296.424847294522,0.44707,1008.0640166239879,0.5083994858664523,8.66436826304707,4.315799365520381,0.20540150662712264,17.123335019467017,0.90318,1.026935457350819,0.44149,0.0749037366494361,4.365023822645301,12.0,0.90318,0.55851,0.46493,0.44149,0.06044
E4_interaction,Parallel PIAP,same_asset,0.2,18.0,0.0,0.2,0.0,0.1,100000,604.1784700597977,4.5179558153728365,569.1562794069071,1428.7030744581336,-996.1278265476358,-760.589774214128,-1190.1616157263993,0.44256,916.3847743362965,0.6593065347439692,100.34361055073842,4.354904740384173,91.80799725958543,108.8792238418914,0.90318,1.026935457350819,0.44149,0.0749037366494361,4.365023822645301,12.0,0.90318,0.55851,0.46062,0.44149,0.03329
E4_interaction,Parallel PIAP,same_asset,0.2,18.0,0.0,0.3,0.0,0.1,100000,695.857712347489,4.590698175138498,707.1321363503491,1451.706228381622,-920.068849126223,-713.9730533344037,-1080.3303249473197,0.44186,824.705532048605,0.8437650595345804,192.02285283842977,4.39701361382015,183.40470615534227,200.64099952151727,0.90318,1.026935457350819,0.44149,0.0749037366494361,4.365023822645301,12.0,0.90318,0.55851,0.44707,0.44149,0.02413
E4_interaction,Parallel PIAP,same_asset,0.2,18.0,0.0,0.0,0.0,0.25,100000,308.8747158438768,3.768559243454073,293.20456552002304,1191.7230706595865,-1148.2457813904614,-884.1468803601001,-1299.152953925517,0.46493,1099.743258911679,0.28086074939849454,-194.96014366518247,3.985376255284947,-202.77148112554096,-187.14880620482398,0.90318,1.026935457350819,0.44149,0.0749037366494361,4.365023822645301,12.0,0.90318,0.55851,0.47477,0.44149,0.09357
E4_interaction,Parallel PIAP,same_asset,0.2,18.0,0.0,0.1,0.0,0.25,100000,400.5539581315682,3.8335400268746405,431.1804224634651,1212.2717986346966,-1072.1868039690485,-807.2064950938525,-1296.424847294522,0.44707,1008.0640166239879,0.39734972335688135,-103.28090137749116,4.010381864505728,-111.1412498319224,-95.42055292305993,0.90318,1.026935457350819,0.44149,0.0749037366494361,4.365023822645301,12.0,0.90318,0.55851,0.46493,0.44149,0.06044
E4_interaction,Parallel PIAP,same_asset,0.2,18.0,0.0,0.2,0.0,0.25,100000,492.2332004192595,3.90121542493896,569.1562794069071,1233.6726385788766,-996.1278265476358,-760.589774214128,-1190.1616157263993,0.44256,916.3847743362965,0.5371468559980885,-11.601659089799803,4.038881502350443,-19.51786683440667,-3.685451345192935,0.90318,1.026935457350819,0.44149,0.0749037366494361,4.365023822645301,12.0,0.90318,0.55851,0.46062,0.44149,0.03329
E4_interaction,Parallel PIAP,same_asset,0.2,18.0,0.0,0.3,0.0,0.25,100000,583.9124427069509,3.971447687407967,707.1321363503491,1255.8820300417588,-920.068849126223,-713.9730533344037,-1080.3303249473197,0.44186,824.705532048605,0.7080253739252682,80.07758319789153,4.070801784514381,72.09881170024335,88.05635469553971,0.90318,1.026935457350819,0.44149,0.0749037366494361,4.365023822645301,12.0,0.90318,0.55851,0.44707,0.44149,0.02413
E4_interaction,Parallel PIAP,same_asset,0.2,18.0,0.0,0.0,0.0,0.5,100000,122.29926644297973,2.8766233272838178,293.20456552002304,909.668168458885,-1148.2457813904614,-884.1468803601001,-1299.152953925517,0.465,1099.743258911679,0.11120710716063743,-381.5355930660796,3.7668509361691864,-388.91862090097123,-374.152565231188,0.90318,1.026935457350819,0.44149,0.0749037366494361,4.365023822645301,12.0,0.90318,0.55851,0.47477,0.44149,0.09357
E4_interaction,Parallel PIAP,same_asset,0.2,18.0,0.0,0.1,0.0,0.5,100000,213.97850873067102,2.930216498388785,431.1804224634651,926.615817231167,-1072.1868039690485,-807.2064950938525,-1296.424847294522,0.44707,1008.0640166239879,0.21226678584092928,-289.85635077838833,3.7691274019878342,-297.2438404862845,-282.46886107049215,0.90318,1.026935457350819,0.44149,0.0749037366494361,4.365023822645301,12.0,0.90318,0.55851,0.46493,0.44149,0.06044
E4_interaction,Parallel PIAP,same_asset,0.2,18.0,0.0,0.2,0.0,0.5,100000,305.65775101836243,2.987781447109377,569.1562794069071,944.8194523659536,-996.1278265476358,-760.589774214128,-1190.1616157263993,0.44256,916.3847743362965,0.33354739142162093,-198.17710849069692,3.7753064852296716,-205.5767092017471,-190.77750777964675,0.90318,1.026935457350819,0.44149,0.0749037366494361,4.365023822645301,12.0,0.90318,0.55851,0.46062,0.44149,0.03329
E4_interaction,Parallel PIAP,same_asset,0.2,18.0,0.0,0.3,0.0,0.5,100000,397.3369933060537,3.0490932278067424,707.1321363503491,964.2079398063958,-920.068849126223,-713.9730533344037,-1080.3303249473197,0.44186,824.705532048605,0.4817925645764144,-106.49786620300561,3.7853690745188415,-113.91718958906254,-99.07854281694868,0.90318,1.026935457350819,0.44149,0.0749037366494361,4.365023822645301,12.0,0.90318,0.55851,0.44707,0.44149,0.02413
E4_interaction,Parallel PIAP,same_asset,0.2,12.0,0.5,0.0,0.0,0.0,100000,-370.1277783106224,1.8804520224084709,-559.4006505566923,594.6511421480757,-1161.8183631345016,-1095.0772928963174,-1346.3557092142914,0.80023,1110.7798943452551,-0.3332143300350181,101.44131414907926,1.7263402450692638,98.0576872687435,104.82494102941502,0.90318,1.026935457350819,0.44149,0.0749037366494361,4.365023822645301,6.417198122190483,0.90318,0.55851,0.96413,0.91937,0.09371
E4_interaction,Parallel PIAP,same_asset,0.2,12.0,0.5,0.1,0.0,0.0,100000,-277.3448724795735,1.9218582061592413,-509.3459593209952,607.7449271348645,-1078.2944657538667,-958.0979151299216,-1282.5419642437203,0.66182,1017.9969885142061,-0.27244174158546947,194.2242199801282,1.762208718061485,190.7702908927277,197.6781490675287,0.90318,1.026935457350819,0.44149,0.0749037366494361,4.365023822645301,6.417198122190483,0.90318,0.55851,0.96413,0.87266,0.06044
E4_interaction,Parallel PIAP,same_asset,0.2,12.0,0.5,0.2,0.0,0.0,100000,-184.56196664852456,1.9702551131184822,-369.18620880284664,623.04937290471,-1001.5568592452519,-821.1185373635259,-1200.041760048856,0.65981,925.2140826831571,-0.19948028256691427,287.0071258111771,1.8059445120114832,283.4674745676346,290.5467770547196,0.90318,1.026935457350819,0.44149,0.0749037366494361,4.365023822645301,6.417198122190483,0.90318,0.55851,0.93929,0.87266,0.03329
E4_interaction,Parallel PIAP,same_asset,0.2,12.0,0.5,0.3,0.0,0.0,100000,-91.7790608174757,2.025141611627154,-262.4467607926638,640.4060077125938,-924.819252736637,-734.2952231038157,-1088.9398771986296,0.64637,832.4311768521084,-0.11025423286588577,379.790031642226,1.8569918376512276,376.15032764042957,383.4297356440224,0.90318,1.026935457350819,0.44149,0.0749037366494361,4.365023822645301,6.417198122190483,0.90318,0.55851,0.93807,0.84558,0.02413
E4_interaction,Parallel PIAP,same_asset,0.2,12.0,0.5,0.0,0.0,0.1,100000,-412.21683716046624,1.6722834852619572,-559.4006505566923,528.8224706912405,-1161.8183631345016,-1095.0772928963174,-1346.3557092142914,0.82008,1110.7798943452551,-0.3711057782545172,59.3522552992354,1.577597994689242,56.26016322964449,62.444347368826314,0.90318,1.026935457350819,0.44149,0.0749037366494361,4.365023822645301,6.417198122190483,0.90318,0.55851,0.98376,0.92545,0.09371
E4_interaction,Parallel PIAP,same_asset,0.2,12.0,0.5,0.1,0.0,0.1,100000,-319.43393132941736,1.7061796725140348,-509.3459593209952,539.5413862624534,-1078.2944657538667,-958.0979151299216,-1282.5419642437203,0.67983,1017.9969885142061,-0.3137867154161622,152.1351611302843,1.603440744440631,148.99241727118067,155.27790498938793,0.90318,1.026935457350819,0.44149,0.0749037366494361,4.365023822645301,6.417198122190483,0.90318,0.55851,0.97933,0.92179,0.06044
E4_interaction,Parallel PIAP,same_asset,0.2,12.0,0.5,0.2,0.0,0.1,100000,-226.65102549836845,1.7482829247312108,-369.18620880284664,552.8556036531345,-1001.5568592452519,-821.1185373635259,-1200.041760048856,0.66077,925.2140826831571,-0.2449714393030763,244.91806696133327,1.6383394334519106,241.70692167176753,248.129212250899,0.90318,1.026935457350819,0.44149,0.0749037366494361,4.365023822645301,6.417198122190483,0.90318,0.55851,0.97834,0.91996,0.03329
E4_interaction,Parallel PIAP,same_asset,0.2,12.0,0.5,0.3,0.0,0.1,100000,-133.86811966731952,1.798016792218507,-262.4467607926638,568.5828334640196,-924.819252736637,-734.2952231038157,-1088.9398771986296,0.65047,832.4311768521084,-0.1608158408645269,337.7009727923822,1.6817303790028677,334.40478124953654,340.9971643352278,0.90318,1.026935457350819,0.44149,0.0749037366494361,4.365023822645301,6.417198122190483,0.90318,0.55851,0.97834,0.87266,0.02413
E4_interaction,Parallel PIAP,same_asset,0.2,12.0,0.5,0.0,0.0,0.25,100000,-475.350425435232,1.4042085700608589,-559.4006505566923,444.0497391320439,-1161.8183631345016,-1126.8810204138454,-1346.1269463385463,0.87149,1110.7798943452551,-0.4279429505837657,-3.781332975530374,1.4269841985470304,-6.578222004682553,-0.9844439463781947,0.90318,1.026935457350819,0.44149,0.0749037366494361,4.365023822645301,6.417198122190483,0.90318,0.55851,0.99955,0.98376,0.09371
E4_interaction,Parallel PIAP,same_asset,0.2,12.0,0.5,0.1,0.0,0.25,100000,-382.56751960418313,1.42194779221343,-512.783929676968,449.65937372422786,-1078.2944657538667,-958.0979151299216,-1282.5419642437203,0.73918,1017.9969885142061,-0.3758041761622013,89.00157285551853,1.4332157851195275,86.19246991668426,91.8106757943528,0.90318,1.026935457350819,0.44149,0.0749037366494361,4.365023822645301,6.417198122190483,0.90318,0.55851,0.99892,0.96514,0.06044
E4_interaction,Parallel PIAP,same_asset,0.2,12.0,0.5,0.2,0.0,0.25,100000,-289.7846137731342,1.450171172488038,-394.62919081686886,458.5843902179108,-1001.5568592452519,-821.1185373635259,-1200.041760048856,0.69962,925.2140826831571,-0.3132081744073193,181.78447868656747,1.4501234984355826,178.94223662963373,184.6267207435012,0.90318,1.026935457350819,0.44149,0.0749037366494361,4.365023822645301,6.417198122190483,0.90318,0.55851,0.99665,0.96413,0.03329
E4_interaction,Parallel PIAP,same_asset,0.2,12.0,0.5,0.3,0.0,0.25,100000,-197.0017079420853,1.4882823742275557,-262.4467607926638,470.63621040421555,-924.819252736637,-734.2952231038157,-1088.9398771986296,0.66871,832.4311768521084,-0.23665825286248868,274.56738451761635,1.4773408289561076,271.67179649286237,277.4629725423703,0.90318,1.026935457350819,0.44149,0.0749037366494361,4.365023822645301,6.417198122190483,0.90318,0.55851,0.99588,0.93978,0.02413
E4_interaction,Parallel PIAP,same_asset,0.2,12.0,0.5,0.0,0.0,0.5,100000,-580.5730725598418,1.1645776999528057,-559.4006505566923,368.27180440910314,-1186.8357997800094,-1155.0320722624815,-1467.1376692276572,1.0,1110.7798943452551,-0.5226715711325134,-109.00398010014001,1.4286548832390444,-111.80414367128854,-106.20381652899148,0.90318,1.026935457350819,0.44149,0.0749037366494361,4.365023822645301,6.417198122190483,0.90318,0.55851,1.0,1.0,0.09371
E4_interaction,Parallel PIAP,same_asset,0.2,12.0,0.5,0.1,0.0,0.5,100000,-487.79016672879277,1.139767386058414,-512.783929676968,360.4260942721032,-1078.2944657538667,-1054.9598709969964,-1280.2312724602266,0.87954,1017.9969885142061,-0.47916661073893313,-16.2210742690911,1.3969871219028531,-18.959169028020693,-13.48297951016151,0.90318,1.026935457350819,0.44149,0.0749037366494361,4.365023822645301,6.417198122190483,0.90318,0.55851,1.0,1.0,0.06044
E4_interaction,Parallel PIAP,same_asset,0.2,12.0,0.5,0.2,0.0,0.5,100000,-395.00726089774383,1.1281955768411298,-466.1672087972436,356.7667668945483,-1001.5568592452519,-897.9033693543408,-1198.265117212056,0.83311,925.2140826831571,-0.4269360662477243,76.56183156195786,1.3758700346720485,73.86512629400065,79.25853682991507,0.90318,1.026935457350819,0.44149,0.0749037366494361,4.365023822645301,6.417198122190483,0.90318,0.55851,1.0,1.0,0.03329
E4_interaction,Parallel PIAP,same_asset,0.2,12.0,0.5,0.3,0.0,0.5,100000,-302.2243550666949,1.130268956961902,-366.3618793333752,357.42242725824383,-924.819252736637,-744.2967177209271,-1088.9398771986296,0.79176,832.4311768521084,-0.3630622728590916,169.3447373930067,1.365793094154787,166.66778292846334,172.02169185755008,0.90318,1.026935457350819,0.44149,0.0749037366494361,4.365023822645301,6.417198122190483,0.90318,0.55851,1.0,1.0,0.02413
E4_interaction,Parallel PIAP,same_asset,0.2,15.0,0.5,0.0,0.0,0.0,100000,183.49291237430944,3.7346096668039057,-36.53743033236563,1180.9872718782867,-1161.8183631345016,-892.4132343631248,-1347.8679170479008,0.51465,1110.7798943452551,0.16519286431851435,98.10676670856242,3.42832004089932,91.38725942839974,104.82627398872509,0.90318,1.026935457350819,0.44149,0.0749037366494361,4.365023822645301,9.417198122190483,0.90318,0.55851,0.76264,0.53173,0.09357
E4_interaction,Parallel PIAP,same_asset,0.2,15.0,0.5,0.1,0.0,0.0,100000,276.2758182053584,3.801760756042046,103.62232018578291,1202.2223108136611,-1078.2944657538667,-812.4952551027573,-1285.46559196379,0.47314,1017.9969885142061,0.27139158693248233,190.8896725396113,3.474668141489251,184.07932298229235,197.70002209693024,0.90318,1.026935457350819,0.44149,0.0749037366494361,4.365023822645301,9.417198122190483,0.90318,0.55851,0.76264,0.53173,0.06044
E4_interaction,Parallel PIAP,same_asset,0.2,15.0,0.5,0.2,0.0,0.0,100000,369.0587240364072,3.8717421684771316,243.78207070393145,1224.3523765307111,-1001.5568592452519,-760.589774214128,-1201.9447317001761,0.46086,925.2140826831571,0.3988900849478236,283.67257837066023,3.524795905341925,276.76397839619005,290.5811783451304,0.90318,1.026935457350819,0.44149,0.0749037366494361,4.365023822645301,9.417198122190483,0.90318,0.55851,0.76264,0.50757,0.03329
E4_interaction,Parallel PIAP,same_asset,0.2,15.0,0.5,0.3,0.0,0.0,100000,461.8416298674563,3.9444032606128157,350.5215187141142,1247.3298313731223,-924.819252736637,-713.9730533344037,-1090.6405514243743,0.44995,832.4311768521084,0.554810587001246,376.45548420170917,3.578544500957958,369.4415369798316,383.46943142358674,0.90318,1.026935457350819,0.44149,0.0749037366494361,4.365023822645301,9.417198122190483,0.90318,0.55851,0.76264,0.47522,0.02413
E4_interaction,Parallel PIAP,same_asset,0.2,15.0,0.5,0.0,0.0,0.1,100000,120.2766758347055,3.3790642188371502,-36.53743033236563,1068.5539291503037,-1161.8183631345016,-892.4132343631248,-1347.8679170479008,0.51465,1110.7798943452551,0.10828128637096202,34.89053016895845,3.194341543814273,28.629620743082477,41.15143959483442,0.90318,1.026935457350819,0.44149,0.0749037366494361,4.365023822645301,9.417198122190483,0.90318,0.55851,0.76264,0.53173,0.09357
E4_interaction,Parallel PIAP,same_asset,0.2,15.0,0.5,0.1,0.0,0.1,100000,213.0595816657544,3.4438352154339835,103.62232018578291,1089.0363167068044,-1078.2944657538667,-812.4952551027573,-1285.46559196379,0.47314,1017.9969885142061,0.20929293904564547,127.67343600000733,3.2341318467909876,121.334537580297,134.01233441971766,0.90318,1.026935457350819,0.44149,0.0749037366494361,4.365023822645301,9.417198122190483,0.90318,0.55851,0.76264,0.53173,0.06044
E4_interaction,Parallel PIAP,same_asset,0.2,15.0,0.5,0.2,0.0,0.1,100000,305.8424874968033,3.5118163501651574,243.78207070393145,1110.5338390741333,-1001.5568592452519,-760.589774214128,-1201.9447317001761,0.46086,925.2140826831571,0.3305640210424036,220.45634183105628,3.2781590560105554,214.0311500812756,226.88153358083696,0.90318,1.026935457350819,0.44149,0.0749037366494361,4.365023822645301,9.417198122190483,0.90318,0.55851,0.76264,0.50757,0.03329
E4_interaction,Parallel PIAP,same_asset,0.2,15.0,0.5,0.3,0.0,0.1,100000,398.6253933278522,3.582824898553909,350.5215187141142,1132.9887136992068,-924.819252736637,-713.9730533344037,-1090.6405514243743,0.44995,832.4311768521084,0.47886888960031454,313.2392476621052,3.326254933219452,306.71978799299507,319.7587073312153,0.90318,1.026935457350819,0.44149,0.0749037366494361,4.365023822645301,9.417198122190483,0.90318,0.55851,0.76264,0.47522,0.02413
E4_interaction,Parallel PIAP,same_asset,0.2,15.0,0.5,0.0,0.0,0.25,100000,25.45232102529953,2.8746695279011414,-36.53743033236563,909.0503228448562,-1161.8183631345016,-892.4132343631248,-1347.8679170479008,0.51544,1110.7798943452551,0.02291391944963345,-59.93382464044752,2.9187289603959163,-65.65453340282352,-54.21311587807152,0.90318,1.026935457350819,0.44149,0.0749037366494361,4.365023822645301,9.417198122190483,0.90318,0.55851,0.76683,0.53173,0.09357
E4_interaction,Parallel PIAP,same_asset,0.2,15.0,0.5,0.1,0.0,0.25,100000,118.23522685634843,2.9341824518157202,103.62232018578291,927.8699618234934,-1078.2944657538667,-812.4952551027573,-1285.46559196379,0.47314,1017.9969885142061,0.11614496721539021,32.84908119060137,2.9459371035387014,27.075044467665514,38.62311791353722,0.90318,1.026935457350819,0.44149,0.0749037366494361,4.365023822645301,9.417198122190483,0.90318,0.55851,0.76343,0.53173,0.06044
E4_interaction,Parallel PIAP,same_asset,0.2,15.0,0.5,0.2,0.0,0.25,100000,211.01813268739738,2.9976750185151233,243.78207070393145,947.9480743495209,-1001.5568592452519,-760.589774214128,-1201.9447317001761,0.46086,925.2140826831571,0.22807492518427358,125.6319870216503,2.9780932124338477,119.79492432527996,131.46904971802064,0.90318,1.026935457350819,0.44149,0.0749037366494361,4.365023822645301,9.417198122190483,0.90318,0.55851,0.76277,0.50757,0.03329
E4_interaction,Parallel PIAP,same_asset,0.2,15.0,0.5,0.3,0.0,0.25,100000,303.8010385184463,3.064899910747883,350.5215187141142,969.2064518410091,-924.819252736637,-713.9730533344037,-1090.6405514243743,0.44995,832.4311768521084,0.36495634349891765,218.41489285269924,3.0150389775373583,212.505416456726,224.32436924867247,0.90318,1.026935457350819,0.44149,0.0749037366494361,4.365023822645301,9.417198122190483,0.90318,0.55851,0.76264,0.47522,0.02413
E4_interaction,Parallel PIAP,same_asset,0.2,15.0,0.5,0.0,0.0,0.5,100000,-132.58827032371042,2.17067084863013,-36.53743033236563,686.4263932201799,-1161.8183631345016,-892.4132343631248,-1347.8679170479008,0.52503,1110.7798943452551,-0.11936502541924748,-217.97441598945744,2.723279400441096,-223.312043614322,-212.6367883645929,0.90318,1.026935457350819,0.44149,0.0749037366494361,4.365023822645301,9.417198122190483,0.90318,0.55851,0.92528,0.53337,0.09357
E4_interaction,Parallel PIAP,same_asset,0.2,15.0,0.5,0.1,0.0,0.5,100000,-39.805364492661504,2.212948255630103,80.28772542891255,699.7956831887659,-1078.2944657538667,-812.4952551027573,-1285.46559196379,0.47841,1017.9969885142061,-0.039101652501701896,-125.19151015840856,2.7231312215394077,-130.5288473526258,-119.85417296419132,0.90318,1.026935457350819,0.44149,0.0749037366494361,4.365023822645301,9.417198122190483,0.90318,0.55851,0.87424,0.53229,0.06044
E4_interaction,Parallel PIAP,same_asset,0.2,15.0,0.5,0.2,0.0,0.5,100000,52.97754133838743,2.2612817430135452,218.33908868990918,715.0800739278349,-1001.5568592452519,-760.589774214128,-1201.9447317001761,0.46248,925.2140826831571,0.057259765420723474,-32.4086043273596,2.7286560238998603,-37.75677013420332,-27.060438520515874,0.90318,1.026935457350819,0.44149,0.0749037366494361,4.365023822645301,9.417198122190483,0.90318,0.55851,0.84958,0.50757,0.03329
E4_interaction,Parallel PIAP,same_asset,0.2,15.0,0.5,0.3,0.0,0.5,100000,145.76044716943633,2.3152920659525513,350.5215187141142,732.1596376926848,-924.819252736637,-713.9730533344037,-1090.6405514243743,0.44995,832.4311768521084,0.17510209999658924,60.37430150368931,2.739819489308316,55.004255304645014,65.7443477027336,0.90318,1.026935457350819,0.44149,0.0749037366494361,4.365023822645301,9.417198122190483,0.90318,0.55851,0.82248,0.47522,0.02413
E4_interaction,Parallel PIAP,same_asset,0.2,18.0,0.5,0.0,0.0,0.0,100000,599.4363313712529,5.194529266803955,423.994710544252,1642.654385550498,-1161.8183631345016,-892.4132343631248,-1347.8679170479008,0.44995,1110.7798943452551,0.5396535663121526,95.60147186219356,4.773683971563551,86.24505127792901,104.95789244645812,0.90318,1.026935457350819,0.44149,0.0749037366494361,4.365023822645301,12.417198122190483,0.90318,0.55851,0.46674,0.44149,0.09357
E4_interaction,Parallel PIAP,same_asset,0.2,18.0,0.5,0.1,0.0,0.0,100000,692.2192372023019,5.267935593658286,564.1544610624005,1665.8675043031446,-1078.2944657538667,-812.4952551027573,-1285.46559196379,0.44649,1017.9969885142061,0.6799816158715896,188.3843776932425,4.822277863115064,178.93271308153697,197.83604230494802,0.90318,1.026935457350819,0.44149,0.0749037366494361,4.365023822645301,12.417198122190483,0.90318,0.55851,0.45002,0.44149,0.06044
E4_interaction,Parallel PIAP,same_asset,0.2,18.0,0.5,0.2,0.0,0.0,100000,785.0021430333508,5.343227828229609,704.314211580549,1689.67699944005,-1001.5568592452519,-760.589774214128,-1201.9447317001761,0.44251,925.2140826831571,0.8484545984825628,281.16728352429146,4.873560916619677,271.6151041277169,290.719462920866,0.90318,1.026935457350819,0.44149,0.0749037366494361,4.365023822645301,12.417198122190483,0.90318,0.55851,0.44916,0.44149,0.03329
E4_interaction,Parallel PIAP,same_asset,0.2,18.0,0.5,0.3,0.0,0.0,100000,877.7850488643998,5.420327381255595,811.0536595907317,1714.0580188543545,-924.819252736637,-713.9730533344037,-1090.6405514243743,0.44163,832.4311768521084,1.0544836297263636,373.9501893553404,4.927449169408291,364.29238898330016,383.60798972738064,0.90318,1.026935457350819,0.44149,0.0749037366494361,4.365023822645301,12.417198122190483,0.90318,0.55851,0.443,0.44149,0.02413
E4_interaction,Parallel PIAP,same_asset,0.2,18.0,0.5,0.0,0.0,0.1,100000,520.3469335320545,4.7419110205330455,423.994710544252,1499.5239286737892,-1161.8183631345016,-892.4132343631248,-1347.8679170479008,0.44995,1110.7798943452551,0.46845188338484556,16.512074022995215,4.481811465888414,7.727723549853923,25.296424496136506,0.90318,1.026935457350819,0.44149,0.0749037366494361,4.365023822645301,12.417198122190483,0.90318,0.55851,0.46674,0.44149,0.09357
E4_interaction,Parallel PIAP,same_asset,0.2,18.0,0.5,0.1,0.0,0.1,100000,613.1298393631034,4.813900012720526,564.1544610624005,1522.2888468510398,-1078.2944657538667,-812.4952551027573,-1285.46559196379,0.44649,1017.9969885142061,0.6022904254932845,109.29497985404412,4.524692391208998,100.42658276727448,118.16337694081375,0.90318,1.026935457350819,0.44149,0.0749037366494361,4.365023822645301,12.417198122190483,0.90318,0.55851,0.45002,0.44149,0.06044
E4_interaction,Parallel PIAP,same_asset,0.2,18.0,0.5,0.2,0.0,0.1,100000,705.9127451941523,4.887992801598117,704.314211580549,1545.7190439557578,-1001.5568592452519,-760.589774214128,-1201.9447317001761,0.44251,925.2140826831571,0.7629723308436656,202.0778856850931,4.570555277485081,193.11959734122235,211.03617402896384,0.90318,1.026935457350819,0.44149,0.0749037366494361,4.365023822645301,12.417198122190483,0.90318,0.55851,0.44916,0.44149,0.03329
E4_interaction,Parallel PIAP,same_asset,0.2,18.0,0.5,0.3,0.0,0.1,100000,798.6956510252014,4.964095185899012,811.0536595907317,1569.7847309317845,-924.819252736637,-713.9730533344037,-1090.6405514243743,0.44163,832.4311768521084,0.9594734955092864,294.86079151614194,4.619311306267987,285.8069413558567,303.9146416764272,0.90318,1.026935457350819,0.44149,0.0749037366494361,4.365023822645301,12.417198122190483,0.90318,0.55851,0.443,0.44149,0.02413
E4_interaction,Parallel PIAP,same_asset,0.2,18.0,0.5,0.0,0.0,0.25,100000,401.7128367732571,4.091345177872294,423.994710544252,1293.7969456023181,-1161.8183631345016,-892.4132343631248,-1347.8679170479008,0.44995,1110.7798943452551,0.36164935899388523,-102.12202273580225,4.127227102095215,-110.21138785590887,-94.03265761569563,0.90318,1.026935457350819,0.44149,0.0749037366494361,4.365023822645301,12.417198122190483,0.90318,0.55851,0.46674,0.44149,0.09357
E4_interaction,Parallel PIAP,same_asset,0.2,18.0,0.5,0.1,0.0,0.25,100000,494.495742604306,4.160152846491359,564.1544610624005,1315.5558409345517,-1078.2944657538667,-812.4952551027573,-1285.46559196379,0.44649,1017.9969885142061,0.48575363992582704,-9.339116904753354,4.159334551033175,-17.491412624778377,-1.1868211847283305,0.90318,1.026935457350819,0.44149,0.0749037366494361,4.365023822645301,12.417198122190483,0.90318,0.55851,0.45002,0.44149,0.06044
E4_interaction,Parallel PIAP,same_asset,0.2,18.0,0.5,0.2,0.0,0.25,100000,587.278648435355,4.231496796409969,704.314211580549,1338.116778836131,-1001.5568592452519,-760.589774214128,-1201.9447317001761,0.44251,925.2140826831571,0.63474892938532,83.4437889262956,4.194883949855327,75.22181638457916,91.66576146801204,0.90318,1.026935457350819,0.44149,0.0749037366494361,4.365023822645301,12.417198122190483,0.90318,0.55851,0.44916,0.44149,0.03329
E4_interaction,Parallel PIAP,same_asset,0.2,18.0,0.5,0.3,0.0,0.25,100000,680.061554266404,4.305250940429826,811.0536595907317,1361.4398870340144,-924.819252736637,-713.9730533344037,-1090.6405514243743,0.44163,832.4311768521084,0.8169582941836707,176.2266947573445,4.233788597494648,167.92846910625497,184.524920408434,0.90318,1.026935457350819,0.44149,0.0749037366494361,4.365023822645301,12.417198122190483,0.90318,0.55851,0.443,0.44149,0.02413
E4_interaction,Parallel PIAP,same_asset,0.2,18.0,0.5,0.0,0.0,0.5,100000,203.98934217526124,3.134767099794246,423.994710544252,991.3003969510165,-1161.8183631345016,-892.4132343631248,-1347.8679170479008,0.44995,1110.7798943452551,0.18364515167561793,-299.8455173337981,3.822517075019195,-307.3376508008357,-292.3533838667605,0.90318,1.026935457350819,0.44149,0.0749037366494361,4.365023822645301,12.417198122190483,0.90318,0.55851,0.46674,0.44149,0.09357
E4_interaction,Parallel PIAP,same_asset,0.2,18.0,0.5,0.1,0.0,0.5,100000,296.7722480063101,3.1928492507548727,564.1544610624005,1009.6675857947482,-1078.2944657538667,-812.4952551027573,-1285.46559196379,0.44649,1017.9969885142061,0.2915256639800646,-207.06261150274926,3.831116334749524,-214.57159951885833,-199.5536234866402,0.90318,1.026935457350819,0.44149,0.0749037366494361,4.365023822645301,12.417198122190483,0.90318,0.55851,0.45002,0.44149,0.06044
E4_interaction,Parallel PIAP,same_asset,0.2,18.0,0.5,0.2,0.0,0.5,100000,389.5551538373591,3.254648213912814,704.314211580549,1029.210133856341,-1001.5568592452519,-760.589774214128,-1201.9447317001761,0.44251,925.2140826831571,0.4210432602880772,-114.27970567170026,3.8437215094413837,-121.81339983020537,-106.74601151319514,0.90318,1.026935457350819,0.44149,0.0749037366494361,4.365023822645301,12.417198122190483,0.90318,0.55851,0.44916,0.44149,0.03329
